stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
5151, 1604, "Zīles", , 56.4244513, 24.4939914, 5151, , , , , 
5152, 1605, "Mežniecība", , 56.4233500, 24.5208878, 5152, , , , , 
5153, 1605, "Mežniecība", , 56.4234224, 24.5220298, 5153, , , , , 
5154, 1606, "Graši", , 56.4268493, 24.5371723, 5154, , , , , 
5155, 1606, "Graši", , 56.4268597, 24.5378128, 5155, , , , , 
5156, 1607, "Aļņi", , 56.4399732, 24.5688490, 5156, , , , , 
5157, 1607, "Aļņi", , 56.4406644, 24.5703829, 5157, , , , , 
5158, 1608, "Bārbele", , 56.4521523, 24.5959382, 5158, , , , , 
5159, 1608, "Bārbele", , 56.4517151, 24.5952983, 5159, , , , , 
5167, 1617, "Karitāni", , 57.4063770, 27.1364981, 5167, , , , , 
5169, 1619, "Naglas", , 57.3851212, 27.1523948, 5169, , , , , 
5170, 1620, "Maliena", , 57.3624491, 27.1639544, 5170, , , , , 
5171, 1620, "Maliena", , 57.3622423, 27.1637189, 5171, , , , , 
5172, 1621, "Vilnīši", , 57.3472282, 27.1872332, 5172, , , , , 
5173, 1622, "Mālupe", , 57.3385523, 27.2344711, 5173, , , , , 
5174, 1622, "Mālupe", , 57.3386774, 27.2339187, 5174, , , , , 
5179, 1625, "Sofikalns", , 57.3264194, 27.3097611, 5179, , , , , 
5180, 1625, "Sofikalns", , 57.3264153, 27.3099913, 5180, , , , , 
5182, 1627, "Katrīnburga", , 57.3416409, 27.3603345, 5182, , , , , 
5187, 1631, "Strēļi", , 56.4394474, 24.2413603, 5187, , , , , 
5188, 1631, "Strēļi", , 56.4400540, 24.2417420, 5188, , , , , 
5189, 1632, "Strauti", , 57.2842560, 27.4795320, 5189, , , , , 
5190, 1633, "Graudu kalte Ozolaine", , 56.4272687, 24.4768412, 5190, , , , , 
5191, 1633, "Graudu kalte Ozolaine", , 56.4271099, 24.4770454, 5191, , , , , 
5192, 1634, "Codes pagrieziens", , 56.4529338, 24.2602328, 5192, , , , , 
5193, 1634, "Codes pagrieziens", , 56.4537410, 24.2617740, 5193, , , , , 
5194, 1635, "Rudzi", , 56.4642386, 24.2857828, 5194, , , , , 
5195, 1635, "Rudzi", , 56.4649465, 24.2876669, 5195, , , , , 
5196, 1636, "Krūmiņi", , 56.4771580, 24.3057253, 5196, , , , , 
5197, 1636, "Krūmiņi", , 56.4772714, 24.3063816, 5197, , , , , 
5198, 1637, "Dāviņi", , 56.4864572, 24.3411138, 5198, , , , , 
5199, 1637, "Dāviņi", , 56.4868295, 24.3418345, 5199, , , , , 
5205, 1644, "Dupšas", , 56.5059588, 24.3957811, 5205, , , , , 
5206, 1644, "Dupšas", , 56.5059457, 24.3958630, 5206, , , , , 
5207, 1645, "Gailīši", , 56.5150472, 24.4092990, 5207, , , , , 
5208, 1645, "Gailīši", , 56.5161600, 24.4101411, 5208, , , , , 
5211, 1648, "Raitas", , 56.5614360, 24.4442280, 5211, , , , , 
5212, 1648, "Raitas", , 56.5615473, 24.4447885, 5212, , , , , 
5218, 1652, "Polsas", , 57.3862803, 27.4561525, 5218, , , , , 
5219, 1652, "Polsas", , 57.3869210, 27.4549920, 5219, , , , , 
5220, 1653, "Draudzība", , 57.3980110, 27.4435280, 5220, , , , , 
5221, 1653, "Draudzība", , 57.3982640, 27.4431340, 5221, , , , , 
5222, 1654, "Kudinavas pagrieziens", , 57.4101330, 27.4410980, 5222, , , , , 
5223, 1654, "Kudinavas pagrieziens", , 57.4100123, 27.4409332, 5223, , , , , 
5224, 1656, "Šarlotes", , 56.5880789, 24.4836018, 5224, , , , , 
5225, 1656, "Šarlotes", , 56.5876783, 24.4833829, 5225, , , , , 
5226, 1657, "Bāliņi", , 56.5927622, 24.4896621, 5226, , , , , 
5227, 1657, "Bāliņi", , 56.5929618, 24.4905713, 5227, , , , , 
5228, 1658, "Slimnīca", , 56.6022255, 24.5145433, 5228, , , , , 
5229, 1660, "Pededze", , 57.4787823, 27.4455030, 5229, , , , , 
5231, 1665, "Skola", , 56.6005058, 24.2217760, 5231, , , , , 
5234, 1666, "Zabolova", , 57.5299140, 27.4758410, 5234, , , , , 
5235, 1667, "Eglītes", , 56.5966322, 24.2411608, 5235, , , , , 
5236, 1667, "Eglītes", , 56.5962882, 24.2418806, 5236, , , , , 
5237, 1668, "Mellupi", , 56.5887370, 24.2600706, 5237, , , , , 
5238, 1668, "Mellupi", , 56.5885649, 24.2603806, 5238, , , , , 
5239, 1669, "Godaiņi", , 56.5815378, 24.2796319, 5239, , , , , 
5240, 1669, "Godaiņi", , 56.5813342, 24.2807433, 5240, , , , , 
5241, 1670, "Ozoliņi", , 56.5753088, 24.3111630, 5241, , , , , 
5242, 1670, "Ozoliņi", , 56.5747947, 24.3135740, 5242, , , , , 
5243, 1671, "Bērzi", , 56.5694655, 24.3362158, 5243, , , , , 
5244, 1671, "Bērzi", , 56.5697622, 24.3362455, 5244, , , , , 
5246, 1674, "Kāravi", , 56.5390982, 24.4185073, 5246, , , , , 
5247, 1674, "Kāravi", , 56.5389170, 24.4190919, 5247, , , , , 
5249, 1675, "Bumbieri", , 56.5342085, 24.4596856, 5249, , , , , 
5250, 1675, "Bumbieri", , 56.5335105, 24.4608025, 5250, , , , , 
5252, 1676, "Nīzere", , 56.5283891, 24.4713290, 5252, , , , , 
5253, 1676, "Nīzere", , 56.5277252, 24.4740534, 5253, , , , , 
5254, 1677, "Stelpes pagasts", , 56.5300773, 24.4999678, 5254, , , , , 
5255, 1677, "Stelpes pagasts", , 56.5300360, 24.4996861, 5255, , , , , 
5256, 1678, "Stelpes skola", , 56.5315662, 24.5068846, 5256, , , , , 
5257, 1678, "Stelpes skola", , 56.5312545, 24.5067098, 5257, , , , , 
5258, 1679, "Stelpe", , 56.5347788, 24.5254351, 5258, , , , , 
5259, 1679, "Stelpe", , 56.5349883, 24.5273845, 5259, , , , , 
5260, 1681, "Polmaņi", , 56.3911599, 24.2056100, 5260, , , , , 
5261, 1681, "Polmaņi", , 56.3906666, 24.2055341, 5261, , , , , 
5262, 1683, "Zāģētava", , 56.3721547, 24.2261975, 5262, , , , , 
5263, 1683, "Zāģētava", , 56.3718174, 24.2264578, 5263, , , , , 
5264, 1684, "Vītoliņi", , 56.3648729, 24.2299609, 5264, , , , , 
5265, 1684, "Vītoliņi", , 56.3639270, 24.2302332, 5265, , , , , 
5266, 1685, "Pamūšas skola", , 56.3538558, 24.2325225, 5266, , , , , 
5267, 1685, "Pamūšas skola", , 56.3534418, 24.2325058, 5267, , , , , 
5268, 1686, "Gailīši", , 56.3431673, 24.2346125, 5268, , , , , 
5269, 1686, "Gailīši", , 56.3425707, 24.2345873, 5269, , , , , 
5270, 1687, "Konservu cehs", , 56.3371663, 24.2400854, 5270, , , , , 
5271, 1687, "Konservu cehs", , 56.3366175, 24.2404017, 5271, , , , , 
5272, 1688, "Pīrāgi", , 56.3295861, 24.2484664, 5272, , , , , 
5273, 1688, "Pīrāgi", , 56.3294694, 24.2484623, 5273, , , , , 
5274, 1689, "Mežāži", , 56.3205187, 24.2540224, 5274, , , , , 
5275, 1689, "Mežāži", , 56.3202833, 24.2538828, 5275, , , , , 
5276, 1690, "Kaulbrieži", , 56.3086408, 24.2600410, 5276, , , , , 
5277, 1691, "Virši", , 56.2962152, 24.2612827, 5277, , , , , 
5278, 1692, "Rožkalni", , 56.2846276, 24.2646178, 5278, , , , , 
5279, 1692, "Rožkalni", , 56.2843517, 24.2647143, 5279, , , , , 
5280, 1693, "Guldupji", , 57.2511570, 27.0607942, 5280, , , , , 
5281, 1693, "Guldupji", , 57.2520541, 27.0608251, 5281, , , , , 
5288, 1697, "Gribažas", , 57.3276618, 27.0701592, 5288, , , , , 
5289, 1697, "Gribažas", , 57.3282446, 27.0702984, 5289, , , , , 
5290, 1698, "Vecanna", , 57.3481855, 27.0625262, 5290, , , , , 
5291, 1698, "Vecanna", , 57.3477708, 27.0625560, 5291, , , , , 
5292, 1699, "Kadilas", , 57.3562388, 27.0642913, 5292, , , , , 
5293, 1699, "Kadilas", , 57.3568736, 27.0644663, 5293, , , , , 
5294, 1700, "Teikas", , 57.3663420, 27.0551962, 5294, , , , , 
5295, 1700, "Teikas", , 57.3671706, 27.0551413, 5295, , , , , 
5301, 1704, "Ilzenes pagrieziens", , 57.3817797, 26.7073747, 5301, , , , , 
5302, 1705, "Ādams", , 57.4349612, 26.6696606, 5302, , , , , 
5304, 1707, "Birzgaļi", , 56.2846369, 24.2240155, 5304, , , , , 
5305, 1707, "Birzgaļi", , 56.2846388, 24.2242748, 5305, , , , , 
5308, 1713, "Trapene", , 57.4505641, 26.5924435, 5308, , , , , 
5309, 1713, "Trapene", , 57.4505409, 26.5921622, 5309, , , , , 
5316, 1728, "Lauktehnika", , 56.3819987, 24.1622835, 5316, , , , , 
5317, 1734, "Siliņi", , 56.3888025, 24.1729655, 5317, , , , , 
5318, 1734, "Siliņi", , 56.3885351, 24.1725611, 5318, , , , , 
5319, 7677, "Kursīši", , 57.3880750, 24.4216925, 5319, , , , , 
5320, 1736, "Dārzciems", , 57.4832000, 26.4392437, 5320, , , , , 
5321, 1736, "Dārzciems", , 57.4830187, 26.4403569, 5321, , , , , 
5322, 1737, "Verasskola", , 57.4764952, 26.4668063, 5322, , , , , 
5323, 1737, "Verasskola", , 57.4762249, 26.4672938, 5323, , , , , 
5324, 1739, "Mežslokas", , 57.4002624, 26.6441578, 5324, , , , , 
5328, 1749, "Ziediņi", , 56.3015921, 24.1990944, 5328, , , , , 
5329, 1749, "Ziediņi", , 56.3006015, 24.1991443, 5329, , , , , 
5330, 1750, "Brunavišķi", , 56.2890199, 24.1981522, 5330, , , , , 
5331, 1750, "Brunavišķi", , 56.2882687, 24.1977676, 5331, , , , , 
5332, 1751, "Selgas", , 57.8847348, 25.4173569, 5332, , , , , 
5333, 1751, "Selgas", , 57.8847973, 25.4168006, 5333, , , , , 
5334, 1752, "Gulbītis", , 57.1786684, 26.8242103, 5334, , , , , 
5335, 1752, "Gulbītis", , 57.1787162, 26.8253357, 5335, , , , , 
5336, 1753, "Sporta komplekss", , 56.3783381, 24.2164306, 5336, , , , , 
5337, 1753, "Sporta komplekss", , 56.3780287, 24.2167422, 5337, , , , , 
5338, 1755, "Koknese", , 56.6457232, 25.4321160, 5338, , , , , 
5339, 1755, "Koknese", , 56.6459277, 25.4322021, 5339, , , , , 
5342, 1757, "Kalnavoti", , 56.6224080, 25.4717030, 5342, , , , , 
5343, 1757, "Kalnavoti", , 56.6227117, 25.4707820, 5343, , , , , 
5344, 1758, "Vīksnas", , 56.6833269, 25.1440696, 5344, , , , , 
5345, 1758, "Vīksnas", , 56.6828559, 25.1436312, 5345, , , , , 
5352, 1762, "Valle", , 56.5105663, 24.7220451, 5352, , , , , 
5353, 1762, "Valle", , 56.5091486, 24.7254968, 5353, , , , , 
5354, 1764, "Ērberģe", , 56.3727395, 25.0132003, 5354, , , , , 
5355, 1764, "Ērberģe", , 56.3726674, 25.0144488, 5355, , , , , 
5362, 1768, "Spriciņi", , 56.3209178, 25.0912189, 5362, , , , , 
5363, 1768, "Spriciņi", , 56.3207134, 25.0913084, 5363, , , , , 
5366, 1770, "Svajāni", , 56.2289605, 25.2766845, 5366, , , , , 
5367, 1770, "Svajāni", , 56.2284873, 25.2768043, 5367, , , , , 
5368, 1771, "Brīvāres", , 56.1854129, 25.3592326, 5368, , , , , 
5369, 7677, "Kursīši", , 57.3879946, 24.4215363, 5369, , , , , 
5370, 842, "Ķibji", , 56.7084586, 21.5221762, 5370, , , , , 
5371, 1773, "Sece", , 56.5576324, 25.3944959, 5371, , , , , 
5372, 1773, "Sece", , 56.5574926, 25.3954523, 5372, , , , , 
5375, 1776, "Robežkrogs", , 56.5650646, 25.5625111, 5375, , , , , 
5376, 1776, "Robežkrogs", , 56.5652687, 25.5627635, 5376, , , , , 
5379, 1779, "Kurmene", , 56.4214255, 24.8270283, 5379, , , , , 
5380, 1779, "Kurmene", , 56.4215594, 24.8269491, 5380, , , , , 
5381, 1782, "Andūži", , 56.4045020, 24.7466510, 5381, , , , , 
5382, 1782, "Andūži", , 56.4044526, 24.7469728, 5382, , , , , 
5387, 1787, "Jaunzemi", , 57.3743320, 26.6754207, 5387, , , , , 
5388, 1787, "Jaunzemi", , 57.3742428, 26.6771097, 5388, , , , , 
5389, 1795, "Korneti", , 57.5893727, 26.9485926, 5389, , , , , 
5396, 1808, "Bērziņi", , 57.5016913, 26.9244134, 5396, , , , , 
5397, 1808, "Bērziņi", , 57.5015017, 26.9251440, 5397, , , , , 
5399, 1810, "Bauskas pagrieziens", , 56.6024217, 25.0034379, 5399, , , , , 
5400, 2079, "Zizāni", , 56.6025160, 25.0029350, 5400, , , , , 
5403, 1815, "Speģi", , 57.1927907, 26.9794259, 5403, , , , , 
5404, 1815, "Speģi", , 57.1927062, 26.9799072, 5404, , , , , 
5406, 1816, "Ērgļi", , 56.3394883, 24.4221825, 5406, , , , , 
5409, 1820, "Pūpoli", , 57.5176186, 27.0091062, 5409, , , , , 
5410, 1820, "Pūpoli", , 57.5176122, 27.0090015, 5410, , , , , 
5416, 1828, "Zīles", , 57.4862822, 27.0741579, 5416, , , , , 
5417, 1828, "Zīles", , 57.4864511, 27.0740666, 5417, , , , , 
5418, 1831, "Ziemeri", , 57.5330812, 27.0594256, 5418, , , , , 
5419, 1831, "Ziemeri", , 57.5325191, 27.0604264, 5419, , , , , 
5420, 1837, "Rundāles pils", , 56.4162363, 24.0276076, 5420, , , , , 
5421, 1837, "Rundāles pils", , 56.4161584, 24.0272086, 5421, , , , , 
5422, 1838, "Eglītes", , 56.4039082, 23.9941375, 5422, , , , , 
5423, 1840, "Bērziņi", , 56.3857505, 23.9402317, 5423, , , , , 
5424, 1841, "Svitene", , 56.3783809, 23.9318944, 5424, , , , , 
5425, 1841, "Svitene", , 56.3783824, 23.9314022, 5425, , , , , 
5426, 1842, "Ošu muiža", , 56.3789145, 23.9191136, 5426, , , , , 
5428, 1843, "Krejotava", , 56.4879310, 23.9514435, 5428, , , , , 
5430, 1844, "Celmiņi", , 56.4711638, 23.9467048, 5430, , , , , 
5433, 1846, "Vairogs", , 56.4536348, 23.9471645, 5433, , , , , 
5434, 1846, "Vairogs", , 56.4536005, 23.9471657, 5434, , , , , 
5437, 1848, "Mežmaļi", , 56.4382849, 23.9611650, 5437, , , , , 
5441, 1850, "Rentes", , 57.3259818, 24.7089482, 5441, , , , , 
5442, 1850, "Rentes", , 57.3265187, 24.7084396, 5442, , , , , 
5448, 1855, "Kupļi", , 57.3438560, 24.6017431, 5448, , , , , 
5449, 1855, "Kupļi", , 57.3442023, 24.6005493, 5449, , , , , 
5455, 1862, "Skulte", , 57.3303438, 24.4427173, 5455, , , , , 
5456, 1862, "Skulte", , 57.3305546, 24.4414976, 5456, , , , , 
5459, 1864, "Tiltgaļi", , 57.3089733, 24.7696255, 5459, , , , , 
5460, 1864, "Tiltgaļi", , 57.3084988, 24.7696195, 5460, , , , , 
5463, 1866, "Vanagi", , 57.2921975, 24.7910648, 5463, , , , , 
5464, 1866, "Vanagi", , 57.2926487, 24.7924045, 5464, , , , , 
5469, 1869, "Lode", , 57.2718118, 24.7638619, 5469, , , , , 
5471, 1871, "Lēdurga", , 57.3205011, 24.7445921, 5471, , , , , 
5472, 842, "Ķibji", , 56.7084692, 21.5218790, 5472, , , , , 
5475, 1873, "Diķi", , 57.3602030, 24.7363670, 5475, , , , , 
5476, 1873, "Diķi", , 57.3606673, 24.7369535, 5476, , , , , 
5477, 1875, "Aijaži", , 57.3793857, 24.7444857, 5477, , , , , 
5478, 1875, "Aijaži", , 57.3801644, 24.7447982, 5478, , , , , 
5483, 1878, "Ausmas", , 57.4218904, 24.7049908, 5483, , , , , 
5484, 1878, "Ausmas", , 57.4223363, 24.7057296, 5484, , , , , 
5485, 1883, "Viesturi", , 56.4825976, 24.0298170, 5485, , , , , 
5486, 1885, "Tūja", , 57.4177296, 26.9692625, 5486, , , , , 
5487, 1885, "Tūja", , 57.4177850, 26.9688710, 5487, , , , , 
5488, 1887, "Nēķene", , 57.3921111, 26.9497586, 5488, , , , , 
5489, 1887, "Nēķene", , 57.3919866, 26.9497690, 5489, , , , , 
5490, 1888, "Luki", , 57.3820262, 26.9434306, 5490, , , , , 
5492, 1890, "Varžupuriņš", , 57.3732264, 27.0231592, 5492, , , , , 
5494, 1893, "Kantorkrogs", , 57.3482926, 26.9718480, 5494, , , , , 
5495, 1894, "Ate", , 57.3180044, 26.9280897, 5495, , , , , 
5497, 1898, "Lāzberģis", , 57.4632016, 27.1206568, 5497, , , , , 
5498, 1898, "Lāzberģis", , 57.4631811, 27.1207285, 5498, , , , , 
5499, 1901, "Mārkalne", , 57.4895801, 27.1880799, 5499, , , , , 
5500, 1901, "Mārkalne", , 57.4893438, 27.1871925, 5500, , , , , 
5501, 1904, "Volkova", , 57.5059841, 27.2259735, 5501, , , , , 
5502, 1904, "Volkova", , 57.5058102, 27.2260071, 5502, , , , , 
5503, 1907, "Degumi", , 57.5006042, 27.2960964, 5503, , , , , 
5504, 1907, "Degumi", , 57.5003522, 27.2961045, 5504, , , , , 
5505, 1908, "Ponkuļi", , 57.4961442, 27.3335796, 5505, , , , , 
5506, 1908, "Ponkuļi", , 57.4959157, 27.3336376, 5506, , , , , 
5508, 1913, "Dzilnas", , 57.6392814, 24.5391655, 5508, , , , , 
5509, 1913, "Dzilnas", , 57.6391427, 24.5372151, 5509, , , , , 
5510, 1916, "Lipas", , 57.6779665, 24.5297037, 5510, , , , , 
5511, 1918, "Sarupe", , 57.7322928, 24.4130702, 5511, , , , , 
5512, 1918, "Sarupe", , 57.7322684, 24.4128925, 5512, , , , , 
5514, 1926, "Lauvas", , 57.7033067, 24.5513537, 5514, , , , , 
5515, 1926, "Lauvas", , 57.7053441, 24.5475761, 5515, , , , , 
5516, 1930, "Jaunsaules pasts", , 56.3429363, 24.4681041, 5516, , , , , 
5517, 1930, "Jaunsaules pasts", , 56.3423896, 24.4691198, 5517, , , , , 
5518, 1931, "Bekas", , 56.4002599, 24.2619301, 5518, , , , , 
5519, 1932, "Bangas", , 56.4001604, 24.2927149, 5519, , , , , 
5520, 1933, "Kalnieši", , 56.3989098, 24.3145659, 5520, , , , , 
5521, 1934, "Dane", , 56.3939206, 24.3334579, 5521, , , , , 
5522, 1935, "Rūgumi", , 56.3856901, 24.3474346, 5522, , , , , 
5523, 1936, "Skultēni", , 56.3661760, 24.3546287, 5523, , , , , 
5524, 1937, "Slokas", , 56.3598650, 24.3601457, 5524, , , , , 
5525, 1938, "Brunava", , 56.3554464, 24.3884535, 5525, , , , , 
5526, 1938, "Brunava", , 56.3547210, 24.3889198, 5526, , , , , 
5527, 1939, "Kraujas", , 56.3428969, 24.4052232, 5527, , , , , 
5528, 1940, "Kukuči", , 56.3323384, 24.4189316, 5528, , , , , 
5529, 1940, "Kukuči", , 56.3323154, 24.4188431, 5529, , , , , 
5530, 1941, "Saules", , 56.3317546, 24.4396967, 5530, , , , , 
5531, 1941, "Saules", , 56.3315655, 24.4400089, 5531, , , , , 
5532, 1942, "Aptieka", , 56.3209558, 24.4714533, 5532, , , , , 
5533, 1942, "Aptieka", , 56.3206979, 24.4724828, 5533, , , , , 
5534, 1943, "Zaķi", , 56.3175226, 24.4938997, 5534, , , , , 
5535, 1943, "Zaķi", , 56.3175979, 24.4927653, 5535, , , , , 
5536, 1944, "Veikals", , 56.3129420, 24.5155123, 5536, , , , , 
5537, 1944, "Veikals", , 56.3126654, 24.5166038, 5537, , , , , 
5539, 1946, "Svari", , 56.3309062, 24.3481872, 5539, , , , , 
5540, 1946, "Svari", , 56.3307773, 24.3489516, 5540, , , , , 
5541, 1947, "Rudzballes", , 56.3302264, 24.3691766, 5541, , , , , 
5542, 1947, "Rudzballes", , 56.3301946, 24.3693488, 5542, , , , , 
5543, 1948, "Brunavas pagrieziens", , 56.3310091, 24.3825738, 5543, , , , , 
5544, 1949, "Kalniņi", , 56.3172126, 24.4085936, 5544, , , , , 
5545, 1950, "Mežgaļu skola", , 56.3062223, 24.4061279, 5545, , , , , 
5547, 1950, "Mežgaļu skola", , 56.3062391, 24.4036511, 5547, , , , , 
5548, 1951, "Buneri", , 56.2901092, 24.4321222, 5548, , , , , 
5549, 1952, "Tunkūni", , 56.2760109, 24.4350878, 5549, , , , , 
5550, 1956, "Kastaņi", , 56.2877705, 24.3723776, 5550, , , , , 
5551, 1957, "Buivēni", , 56.2825853, 24.3857689, 5551, , , , , 
5552, 1958, "Uzvaras", , 56.2784390, 24.4059806, 5552, , , , , 
5553, 1960, "Tūcene", , 57.4276994, 27.2490410, 5553, , , , , 
5554, 1960, "Tūcene", , 57.4274556, 27.2490321, 5554, , , , , 
5555, 1962, "Anna", , 57.3359148, 27.0274696, 5555, , , , , 
5556, 1963, "Lepšas", , 56.4009780, 24.1529362, 5556, , , , , 
5557, 1964, "Važītes kapi", , 56.4035375, 24.1292535, 5557, , , , , 
5558, 1965, "Ziedoņi", , 56.4125769, 24.1045119, 5558, , , , , 
5559, 1965, "Ziedoņi", , 56.4125991, 24.1048350, 5559, , , , , 
5560, 1967, "Kalncempji", , 57.3236062, 26.8825130, 5560, , , , , 
5561, 1967, "Kalncempji", , 57.3235642, 26.8823391, 5561, , , , , 
5563, 1972, "Mežotnes skola", , 56.5078615, 24.1010171, 5563, , , , , 
5564, 1973, "Bērzu skola", , 56.4961725, 24.1217406, 5564, , , , , 
5565, 1973, "Bērzu skola", , 56.4959141, 24.1226505, 5565, , , , , 
5566, 1974, "Cepļi", , 56.3292821, 24.5329411, 5566, , , , , 
5567, 1974, "Cepļi", , 56.3292215, 24.5334483, 5567, , , , , 
5569, 1977, "Billītes", , 56.5729559, 24.1147782, 5569, , , , , 
5572, 1985, "Murjāņi", , 57.3756377, 27.2461180, 5572, , , , , 
5573, 1987, "Beja", , 57.4001665, 27.2114057, 5573, , , , , 
5574, 1987, "Beja", , 57.4000612, 27.2110054, 5574, , , , , 
5577, 1994, "Bauskas būvnieks", , 56.4106562, 24.1725409, 5577, , , , , 
5579, 1996, "Televīzijas tornis", , 56.4065500, 24.1608055, 5579, , , , , 
5580, 1996, "Televīzijas tornis", , 56.4065566, 24.1597918, 5580, , , , , 
5581, 1997, "Aigari", , 56.4089842, 24.1361776, 5581, , , , , 
5582, 1997, "Aigari", , 56.4090549, 24.1351899, 5582, , , , , 
5583, 1998, "Jumpravas", , 56.4129556, 24.1203134, 5583, , , , , 
5584, 1998, "Jumpravas", , 56.4127453, 24.1209165, 5584, , , , , 
5585, 1999, "Karogs", , 56.4177340, 24.1122967, 5585, , , , , 
5586, 1999, "Karogs", , 56.4175053, 24.1128687, 5586, , , , , 
5587, 2000, "Saulītes", , 56.4253323, 24.0996688, 5587, , , , , 
5588, 2000, "Saulītes", , 56.4249647, 24.1005120, 5588, , , , , 
5591, 2002, "Ķieģeļu fabrika", , 56.4320047, 24.0789204, 5591, , , , , 
5592, 2002, "Ķieģeļu fabrika", , 56.4322244, 24.0785829, 5592, , , , , 
5593, 2003, "Mežotne", , 56.4403687, 24.0532266, 5593, , , , , 
5594, 2003, "Mežotne", , 56.4403214, 24.0532860, 5594, , , , , 
5595, 2004, "Dārzniecība", , 56.4522695, 24.0640153, 5595, , , , , 
5596, 2004, "Dārzniecība", , 56.4527251, 24.0645734, 5596, , , , , 
5597, 2005, "Zeltiņi", , 57.6064336, 24.5007229, 5597, , , , , 
5598, 2005, "Zeltiņi", , 57.6055299, 24.5013465, 5598, , , , , 
5599, 2007, "Mežotnes skola", , 56.4620518, 24.0756829, 5599, , , , , 
5600, 2007, "Mežotnes skola", , 56.4627976, 24.0778458, 5600, , , , , 
5601, 2008, "Kokaudzētava", , 56.4750991, 24.1012432, 5601, , , , , 
5602, 2009, "Beibeži", , 56.5875297, 24.4460567, 5602, , , , , 
5603, 2010, "Lejaskrogs", , 56.5871388, 24.4689779, 5603, , , , , 
5604, 2010, "Lejaskrogs", , 56.5869880, 24.4705455, 5604, , , , , 
5607, 2012, "Blome", , 57.5684811, 24.5260959, 5607, , , , , 
5608, 2012, "Blome", , 57.5681276, 24.5263394, 5608, , , , , 
5610, 2014, "Bises", , 57.5321387, 24.5355344, 5610, , , , , 
5611, 2014, "Bises", , 57.5312807, 24.5349435, 5611, , , , , 
5622, 2023, "Zentenes pagrieziens", , 57.1649841, 23.0039655, 5622, , , , , 
5623, 2023, "Zentenes pagrieziens", , 57.1652209, 23.0033378, 5623, , , , , 
5625, 2025, "Pāle", , 57.7032206, 24.6642103, 5625, , , , , 
5626, 2031, "Dārzniecība", , 57.1927056, 26.9464035, 5626, , , , , 
5627, 2031, "Dārzniecība", , 57.1927333, 26.9483970, 5627, , , , , 
5628, 2032, "Ārciems", , 57.6611294, 24.7776832, 5628, , , , , 
5629, 2032, "Ārciems", , 57.6612754, 24.7780771, 5629, , , , , 
5630, 2034, "Lūdiņi", , 57.6171652, 24.7769561, 5630, , , , , 
5631, 2034, "Lūdiņi", , 57.6169863, 24.7769663, 5631, , , , , 
5632, 2037, "Zeltaleja", , 57.1857197, 26.8592073, 5632, , , , , 
5633, 2037, "Zeltaleja", , 57.1856034, 26.8603346, 5633, , , , , 
5634, 2039, "Katvaru skola", , 57.5567992, 24.8049750, 5634, , , , , 
5635, 2039, "Katvaru skola", , 57.5577550, 24.8054940, 5635, , , , , 
5636, 2042, "Pociems", , 57.5951731, 24.8507519, 5636, , , , , 
5637, 2042, "Pociems", , 57.5961058, 24.8516801, 5637, , , , , 
5638, 2045, "Puri", , 57.6153089, 24.9106218, 5638, , , , , 
5640, 2045, "Puri", , 57.6152624, 24.9115033, 5640, , , , , 
5641, 2047, "Ozoli", , 57.6406325, 24.9403996, 5641, , , , , 
5643, 2047, "Ozoli", , 57.6413577, 24.9410382, 5643, , , , , 
5644, 2048, "Mauriņi", , 57.6486309, 24.9954411, 5644, , , , , 
5645, 2053, "Buiva", , 57.6530364, 25.0036453, 5645, , , , , 
5646, 2053, "Buiva", , 57.6531609, 25.0042596, 5646, , , , , 
5647, 2054, "Ozolmuiža", , 57.6379971, 25.0433004, 5647, , , , , 
5650, 2055, "Rotenbergi", , 57.4879289, 24.8470337, 5650, , , , , 
5651, 2055, "Rotenbergi", , 57.4873885, 24.8462429, 5651, , , , , 
5652, 2059, "Kaijciems", , 57.4356584, 24.8096462, 5652, , , , , 
5653, 2059, "Kaijciems", , 57.4354231, 24.8101230, 5653, , , , , 
5654, 2060, "Stūri", , 57.4426064, 24.7884208, 5654, , , , , 
5655, 2060, "Stūri", , 57.4430131, 24.7874757, 5655, , , , , 
5656, 2063, "Vīķi", , 57.8605354, 24.8044724, 5656, , , , , 
5659, 2067, "Centra vidusskola", , 56.9672134, 21.9650919, 5659, , , , , 
5660, 2068, "Braslava", , 57.7583496, 25.0395420, 5660, , , , , 
5661, 2069, "Vilzēni", , 57.7189433, 25.0136780, 5661, , , , , 
5662, 2069, "Vilzēni", , 57.7189615, 25.0133554, 5662, , , , , 
5663, 2071, "Briežudārzs", , 57.4016683, 27.3847588, 5663, , , , , 
5664, 2071, "Briežudārzs", , 57.4018315, 27.3848252, 5664, , , , , 
5665, 2072, "Lāčudārzs", , 57.3963683, 27.3349840, 5665, , , , , 
5666, 2072, "Lāčudārzs", , 57.3963619, 27.3339683, 5666, , , , , 
5667, 2073, "Mežamuiža", , 57.3950395, 27.3106174, 5667, , , , , 
5668, 2073, "Mežamuiža", , 57.3951511, 27.3107059, 5668, , , , , 
5669, 2074, "Jurenski", , 57.3851060, 27.2808774, 5669, , , , , 
