service_id, date, exception_type
107918, 20210904, 1
107918, 20210911, 1
107918, 20210918, 1
107919, 20210623, 2
107919, 20210624, 2
107920, 20210501, 2
107920, 20210904, 1
107920, 20210911, 1
107920, 20210918, 1
107921, 20210402, 2
107921, 20210405, 2
107921, 20210504, 2
107921, 20210901, 1
107921, 20210902, 1
107921, 20210903, 1
107921, 20210906, 1
107921, 20210907, 1
107921, 20210908, 1
107921, 20210909, 1
107921, 20210910, 1
107921, 20210913, 1
107921, 20210914, 1
107921, 20210915, 1
107921, 20210916, 1
107921, 20210917, 1
107922, 20210623, 2
107922, 20210624, 2
107923, 20210405, 2
107923, 20210504, 2
107923, 20210623, 2
107923, 20210624, 2
107924, 20210405, 2
107924, 20210504, 2
107924, 20210623, 2
107924, 20210624, 2
107925, 20210402, 2
107925, 20210405, 2
107925, 20210504, 2
107925, 20210901, 1
107925, 20210902, 1
107925, 20210903, 1
107925, 20210906, 1
107925, 20210907, 1
107925, 20210908, 1
107925, 20210909, 1
107925, 20210910, 1
107925, 20210913, 1
107925, 20210914, 1
107925, 20210915, 1
107925, 20210916, 1
107925, 20210917, 1
107926, 20210405, 2
107926, 20210504, 2
107926, 20210623, 2
107926, 20210624, 2
107927, 20210402, 2
107927, 20210405, 2
107927, 20210504, 2
107927, 20210901, 1
107927, 20210902, 1
107927, 20210903, 1
107927, 20210906, 1
107927, 20210907, 1
107927, 20210908, 1
107927, 20210909, 1
107927, 20210910, 1
107927, 20210913, 1
107927, 20210914, 1
107927, 20210915, 1
107927, 20210916, 1
107927, 20210917, 1
107928, 20210504, 2
107928, 20210901, 1
107928, 20210902, 1
107928, 20210903, 1
107928, 20210906, 1
107928, 20210907, 1
107928, 20210908, 1
107928, 20210909, 1
107928, 20210910, 1
107928, 20210913, 1
107928, 20210914, 1
107928, 20210915, 1
107928, 20210916, 1
107928, 20210917, 1
107929, 20210319, 1
107929, 20210322, 1
107929, 20210323, 1
107929, 20210324, 1
107929, 20210325, 1
107929, 20210326, 1
107929, 20210329, 1
107929, 20210330, 1
107929, 20210331, 1
107929, 20210401, 1
107929, 20210402, 2
107929, 20210405, 2
107929, 20210406, 1
107929, 20210623, 2
107929, 20210624, 2
107930, 20210319, 1
107930, 20210322, 1
107930, 20210323, 1
107930, 20210324, 1
107930, 20210325, 1
107930, 20210326, 1
107930, 20210329, 1
107930, 20210330, 1
107930, 20210331, 1
107930, 20210401, 1
107930, 20210402, 2
107930, 20210405, 2
107930, 20210406, 1
107930, 20210623, 2
107930, 20210624, 2
107931, 20210504, 2
107931, 20210901, 1
107931, 20210902, 1
107931, 20210903, 1
107931, 20210906, 1
107931, 20210907, 1
107931, 20210908, 1
107931, 20210909, 1
107931, 20210910, 1
107931, 20210913, 1
107931, 20210914, 1
107931, 20210915, 1
107931, 20210916, 1
107931, 20210917, 1
107932, 20210504, 2
107932, 20210901, 1
107932, 20210902, 1
107932, 20210903, 1
107932, 20210906, 1
107932, 20210907, 1
107932, 20210908, 1
107932, 20210909, 1
107932, 20210910, 1
107932, 20210913, 1
107932, 20210914, 1
107932, 20210915, 1
107932, 20210916, 1
107932, 20210917, 1
107933, 20210504, 2
107933, 20210901, 1
107933, 20210902, 1
107933, 20210903, 1
107933, 20210906, 1
107933, 20210907, 1
107933, 20210908, 1
107933, 20210909, 1
107933, 20210910, 1
107933, 20210913, 1
107933, 20210914, 1
107933, 20210915, 1
107933, 20210916, 1
107933, 20210917, 1
107934, 20210405, 2
107934, 20210501, 2
107934, 20210504, 2
107934, 20210623, 2
107934, 20210624, 2
107935, 20210504, 2
107935, 20210901, 1
107935, 20210902, 1
107935, 20210903, 1
107935, 20210906, 1
107935, 20210907, 1
107935, 20210908, 1
107935, 20210909, 1
107935, 20210910, 1
107935, 20210913, 1
107935, 20210914, 1
107935, 20210915, 1
107935, 20210916, 1
107935, 20210917, 1
107940, 20210405, 2
107940, 20210504, 2
107940, 20210623, 2
107940, 20210624, 2
107941, 20210402, 2
107941, 20210405, 2
107941, 20210504, 2
107941, 20210901, 1
107941, 20210902, 1
107941, 20210903, 1
107941, 20210906, 1
107941, 20210907, 1
107941, 20210908, 1
107941, 20210909, 1
107941, 20210910, 1
107941, 20210913, 1
107941, 20210914, 1
107941, 20210915, 1
107941, 20210916, 1
107941, 20210917, 1
107942, 20210623, 2
107942, 20210624, 2
107944, 20210501, 2
107946, 20210623, 2
107946, 20210624, 2
107947, 20210405, 2
107947, 20210504, 2
107947, 20210623, 2
107947, 20210624, 2
107948, 20210402, 2
107948, 20210405, 2
107948, 20210504, 2
107948, 20210901, 1
107948, 20210902, 1
107948, 20210903, 1
107948, 20210906, 1
107948, 20210907, 1
107948, 20210908, 1
107948, 20210909, 1
107948, 20210910, 1
107948, 20210913, 1
107948, 20210914, 1
107948, 20210915, 1
107948, 20210916, 1
107948, 20210917, 1
107949, 20210402, 2
107949, 20210405, 2
107949, 20210504, 2
107949, 20210901, 1
107949, 20210902, 1
107949, 20210903, 1
107949, 20210906, 1
107949, 20210907, 1
107949, 20210908, 1
107949, 20210909, 1
107949, 20210910, 1
107949, 20210913, 1
107949, 20210914, 1
107949, 20210915, 1
107949, 20210916, 1
107949, 20210917, 1
107950, 20210501, 2
107951, 20210623, 2
107951, 20210624, 2
107952, 20210402, 2
107952, 20210405, 2
107952, 20210504, 2
107952, 20210901, 1
107952, 20210902, 1
107952, 20210903, 1
107952, 20210906, 1
107952, 20210907, 1
107952, 20210908, 1
107952, 20210909, 1
107952, 20210910, 1
107952, 20210913, 1
107952, 20210914, 1
107952, 20210915, 1
107952, 20210916, 1
107952, 20210917, 1
107953, 20210501, 2
107954, 20210623, 2
107954, 20210624, 2
107955, 20210501, 2
107956, 20210405, 2
107956, 20210504, 2
107956, 20210623, 2
107956, 20210624, 2
107957, 20210405, 2
107957, 20210504, 2
107957, 20210623, 2
107957, 20210624, 2
107958, 20210405, 2
107958, 20210504, 2
107958, 20210623, 2
107958, 20210624, 2
107959, 20210405, 2
107959, 20210504, 2
107959, 20210623, 2
107959, 20210624, 2
107960, 20210504, 2
107960, 20210901, 1
107960, 20210902, 1
107960, 20210903, 1
107960, 20210906, 1
107960, 20210907, 1
107960, 20210908, 1
107960, 20210909, 1
107960, 20210910, 1
107960, 20210913, 1
107960, 20210914, 1
107960, 20210915, 1
107960, 20210916, 1
107960, 20210917, 1
107961, 20210405, 2
107961, 20210504, 2
107961, 20210623, 2
107961, 20210624, 2
107962, 20210405, 2
107962, 20210504, 2
107962, 20210623, 2
107962, 20210624, 2
107963, 20210405, 2
107963, 20210501, 2
107963, 20210504, 2
107963, 20210623, 2
107963, 20210624, 2
107964, 20210405, 2
107964, 20210501, 2
107964, 20210504, 2
107964, 20210623, 2
107964, 20210624, 2
107965, 20210405, 2
107965, 20210501, 2
107965, 20210504, 2
107965, 20210623, 2
107965, 20210624, 2
107966, 20210405, 2
107966, 20210501, 2
107966, 20210504, 2
107966, 20210623, 2
107966, 20210624, 2
107967, 20210405, 2
107967, 20210501, 2
107967, 20210504, 2
107967, 20210623, 2
107967, 20210624, 2
107968, 20210405, 2
107968, 20210501, 2
107968, 20210504, 2
107968, 20210623, 2
107968, 20210624, 2
107969, 20210501, 2
107970, 20210504, 2
107970, 20210901, 1
107970, 20210902, 1
107970, 20210903, 1
107970, 20210906, 1
107970, 20210907, 1
107970, 20210908, 1
107970, 20210909, 1
107970, 20210910, 1
107970, 20210913, 1
107970, 20210914, 1
107970, 20210915, 1
107970, 20210916, 1
107970, 20210917, 1
107971, 20210405, 2
107971, 20210504, 2
107971, 20210623, 2
107971, 20210624, 2
107972, 20210504, 2
107972, 20210901, 1
107972, 20210902, 1
107972, 20210903, 1
107972, 20210906, 1
107972, 20210907, 1
107972, 20210908, 1
107972, 20210909, 1
107972, 20210910, 1
107972, 20210913, 1
107972, 20210914, 1
107972, 20210915, 1
107972, 20210916, 1
107972, 20210917, 1
107973, 20210405, 2
107973, 20210504, 2
107973, 20210623, 2
107973, 20210624, 2
107974, 20210319, 1
107974, 20210322, 1
107974, 20210323, 1
107974, 20210324, 1
107974, 20210325, 1
107974, 20210326, 1
107974, 20210329, 1
107974, 20210330, 1
107974, 20210331, 1
107974, 20210401, 1
107974, 20210402, 2
107974, 20210405, 2
107974, 20210406, 1
107974, 20210623, 2
107974, 20210624, 2
107975, 20210504, 2
107975, 20210901, 1
107975, 20210902, 1
107975, 20210903, 1
107975, 20210906, 1
107975, 20210907, 1
107975, 20210908, 1
107975, 20210909, 1
107975, 20210910, 1
107975, 20210913, 1
107975, 20210914, 1
107975, 20210915, 1
107975, 20210916, 1
107975, 20210917, 1
107976, 20210405, 2
107976, 20210501, 2
107976, 20210504, 2
107976, 20210623, 2
107976, 20210624, 2
107977, 20210405, 2
107977, 20210501, 2
107977, 20210504, 2
107977, 20210623, 2
107977, 20210624, 2
107983, 20210405, 2
107983, 20210501, 2
107983, 20210504, 2
107983, 20210623, 2
107983, 20210624, 2
107984, 20210405, 2
107984, 20210501, 2
107984, 20210504, 2
107984, 20210623, 2
107984, 20210624, 2
107999, 20210405, 2
107999, 20210501, 2
107999, 20210504, 2
107999, 20210623, 2
107999, 20210624, 2
108000, 20210405, 2
108000, 20210501, 2
108000, 20210504, 2
108000, 20210623, 2
108000, 20210624, 2
108001, 20210405, 2
108001, 20210501, 2
108001, 20210504, 2
108001, 20210623, 2
108001, 20210624, 2
108002, 20210405, 2
108002, 20210501, 2
108002, 20210504, 2
108002, 20210623, 2
108002, 20210624, 2
108003, 20210405, 2
108003, 20210504, 2
108003, 20210623, 2
108003, 20210624, 2
108004, 20210405, 2
108004, 20210504, 2
108004, 20210623, 2
108004, 20210624, 2
108005, 20210405, 2
108005, 20210504, 2
108005, 20210623, 2
108005, 20210624, 2
108006, 20210501, 2
108007, 20210501, 2
108009, 20210405, 2
108009, 20210504, 2
108009, 20210623, 2
108009, 20210624, 2
108010, 20210405, 2
108010, 20210504, 2
108010, 20210623, 2
108010, 20210624, 2
108011, 20210405, 2
108011, 20210504, 2
108011, 20210623, 2
108011, 20210624, 2
108013, 20210402, 2
108013, 20210405, 2
108013, 20210504, 2
108013, 20210901, 1
108013, 20210902, 1
108013, 20210903, 1
108013, 20210906, 1
108013, 20210907, 1
108013, 20210908, 1
108013, 20210909, 1
108013, 20210910, 1
108013, 20210913, 1
108013, 20210914, 1
108013, 20210915, 1
108013, 20210916, 1
108013, 20210917, 1
108014, 20210402, 2
108014, 20210405, 2
108014, 20210504, 2
108014, 20210901, 1
108014, 20210902, 1
108014, 20210903, 1
108014, 20210906, 1
108014, 20210907, 1
108014, 20210908, 1
108014, 20210909, 1
108014, 20210910, 1
108014, 20210913, 1
108014, 20210914, 1
108014, 20210915, 1
108014, 20210916, 1
108014, 20210917, 1
108016, 20210903, 1
108016, 20210910, 1
108016, 20210917, 1
108017, 20210905, 1
108017, 20210912, 1
108017, 20210919, 1
108018, 20210903, 1
108018, 20210910, 1
108018, 20210917, 1
108020, 20210905, 1
108020, 20210912, 1
108020, 20210919, 1
108021, 20210901, 1
108021, 20210902, 1
108021, 20210906, 1
108021, 20210908, 1
108021, 20210909, 1
108021, 20210913, 1
108021, 20210915, 1
108021, 20210916, 1
108022, 20210901, 1
108022, 20210902, 1
108022, 20210906, 1
108022, 20210908, 1
108022, 20210909, 1
108022, 20210913, 1
108022, 20210915, 1
108022, 20210916, 1
108126, 20210903, 1
108126, 20210910, 1
108126, 20210917, 1
108128, 20210901, 1
108128, 20210902, 1
108128, 20210903, 1
108128, 20210906, 1
108128, 20210907, 1
108128, 20210908, 1
108128, 20210909, 1
108128, 20210910, 1
108128, 20210913, 1
108128, 20210914, 1
108128, 20210915, 1
108128, 20210916, 1
108128, 20210917, 1
108130, 20210903, 1
108130, 20210910, 1
108130, 20210917, 1
108132, 20210901, 1
108132, 20210902, 1
108132, 20210903, 1
108132, 20210906, 1
108132, 20210907, 1
108132, 20210908, 1
108132, 20210909, 1
108132, 20210910, 1
108132, 20210913, 1
108132, 20210914, 1
108132, 20210915, 1
108132, 20210916, 1
108132, 20210917, 1
108139, 20210901, 1
108139, 20210902, 1
108139, 20210903, 1
108139, 20210906, 1
108139, 20210907, 1
108139, 20210908, 1
108139, 20210909, 1
108139, 20210910, 1
108139, 20210913, 1
108139, 20210914, 1
108139, 20210915, 1
108139, 20210916, 1
108139, 20210917, 1
108146, 20210901, 1
108146, 20210902, 1
108146, 20210903, 1
108146, 20210904, 1
108146, 20210905, 1
108146, 20210906, 1
108146, 20210907, 1
108146, 20210908, 1
108146, 20210909, 1
108146, 20210910, 1
108146, 20210911, 1
108146, 20210912, 1
108146, 20210913, 1
108146, 20210914, 1
108146, 20210915, 1
108146, 20210916, 1
108146, 20210917, 1
108146, 20210918, 1
108146, 20210919, 1
109041, 20210319, 1
109041, 20210322, 1
109041, 20210323, 1
109041, 20210324, 1
109041, 20210325, 1
109041, 20210326, 1
109041, 20210329, 1
109041, 20210330, 1
109041, 20210331, 1
109041, 20210401, 1
109041, 20210402, 1
109041, 20210405, 1
109041, 20210406, 1
109050, 20210504, 2
109050, 20210901, 1
109050, 20210902, 1
109050, 20210903, 1
109050, 20210906, 1
109050, 20210907, 1
109050, 20210908, 1
109050, 20210909, 1
109050, 20210910, 1
109050, 20210913, 1
109050, 20210914, 1
109050, 20210915, 1
109050, 20210916, 1
109050, 20210917, 1
109064, 20210504, 2
109064, 20210901, 1
109064, 20210902, 1
109064, 20210903, 1
109064, 20210906, 1
109064, 20210907, 1
109064, 20210908, 1
109064, 20210909, 1
109064, 20210910, 1
109064, 20210913, 1
109064, 20210914, 1
109064, 20210915, 1
109064, 20210916, 1
109064, 20210917, 1
109065, 20210319, 1
109065, 20210322, 1
109065, 20210323, 1
109065, 20210324, 1
109065, 20210325, 1
109065, 20210326, 1
109065, 20210329, 1
109065, 20210330, 1
109065, 20210331, 1
109065, 20210401, 1
109065, 20210402, 1
109065, 20210405, 1
109065, 20210406, 1
109068, 20210319, 1
109068, 20210322, 1
109068, 20210323, 1
109068, 20210324, 1
109068, 20210325, 1
109068, 20210326, 1
109068, 20210329, 1
109068, 20210330, 1
109068, 20210331, 1
109068, 20210401, 1
109068, 20210402, 1
109068, 20210405, 1
109068, 20210406, 1
109069, 20210319, 1
109069, 20210322, 1
109069, 20210323, 1
109069, 20210324, 1
109069, 20210325, 1
109069, 20210326, 1
109069, 20210329, 1
109069, 20210330, 1
109069, 20210331, 1
109069, 20210401, 1
109069, 20210402, 1
109069, 20210405, 1
109069, 20210406, 1
109071, 20210319, 1
109071, 20210322, 1
109071, 20210323, 1
109071, 20210324, 1
109071, 20210325, 1
109071, 20210326, 1
109071, 20210329, 1
109071, 20210330, 1
109071, 20210331, 1
109071, 20210401, 1
109071, 20210402, 1
109071, 20210405, 1
109071, 20210406, 1
109074, 20210319, 1
109074, 20210322, 1
109074, 20210323, 1
109074, 20210324, 1
109074, 20210325, 1
109074, 20210326, 1
109074, 20210329, 1
109074, 20210330, 1
109074, 20210331, 1
109074, 20210401, 1
109074, 20210402, 1
109074, 20210405, 1
109074, 20210406, 1
109078, 20210319, 1
109078, 20210322, 1
109078, 20210323, 1
109078, 20210324, 1
109078, 20210325, 1
109078, 20210326, 1
109078, 20210329, 1
109078, 20210330, 1
109078, 20210331, 1
109078, 20210401, 1
109078, 20210402, 1
109078, 20210405, 1
109078, 20210406, 1
109081, 20210319, 1
109081, 20210322, 1
109081, 20210323, 1
109081, 20210324, 1
109081, 20210325, 1
109081, 20210326, 1
109081, 20210329, 1
109081, 20210330, 1
109081, 20210331, 1
109081, 20210401, 1
109081, 20210402, 1
109081, 20210405, 1
109081, 20210406, 1
109084, 20210504, 2
109084, 20210901, 1
109084, 20210902, 1
109084, 20210903, 1
109084, 20210906, 1
109084, 20210907, 1
109084, 20210908, 1
109084, 20210909, 1
109084, 20210910, 1
109084, 20210913, 1
109084, 20210914, 1
109084, 20210915, 1
109084, 20210916, 1
109084, 20210917, 1
109086, 20210504, 2
109086, 20210901, 1
109086, 20210902, 1
109086, 20210903, 1
109086, 20210906, 1
109086, 20210907, 1
109086, 20210908, 1
109086, 20210909, 1
109086, 20210910, 1
109086, 20210913, 1
109086, 20210914, 1
109086, 20210915, 1
109086, 20210916, 1
109086, 20210917, 1
109087, 20210504, 2
109087, 20210901, 1
109087, 20210902, 1
109087, 20210903, 1
109087, 20210906, 1
109087, 20210907, 1
109087, 20210908, 1
109087, 20210909, 1
109087, 20210910, 1
109087, 20210913, 1
109087, 20210914, 1
109087, 20210915, 1
109087, 20210916, 1
109087, 20210917, 1
109088, 20210504, 2
109088, 20210901, 1
109088, 20210902, 1
109088, 20210903, 1
109088, 20210906, 1
109088, 20210907, 1
109088, 20210908, 1
109088, 20210909, 1
109088, 20210910, 1
109088, 20210913, 1
109088, 20210914, 1
109088, 20210915, 1
109088, 20210916, 1
109088, 20210917, 1
109089, 20210504, 2
109089, 20210901, 1
109089, 20210902, 1
109089, 20210903, 1
109089, 20210906, 1
109089, 20210907, 1
109089, 20210908, 1
109089, 20210909, 1
109089, 20210910, 1
109089, 20210913, 1
109089, 20210914, 1
109089, 20210915, 1
109089, 20210916, 1
109089, 20210917, 1
109090, 20210504, 2
109090, 20210901, 1
109090, 20210902, 1
109090, 20210903, 1
109090, 20210906, 1
109090, 20210907, 1
109090, 20210908, 1
109090, 20210909, 1
109090, 20210910, 1
109090, 20210913, 1
109090, 20210914, 1
109090, 20210915, 1
109090, 20210916, 1
109090, 20210917, 1
109091, 20210504, 2
109091, 20210901, 1
109091, 20210902, 1
109091, 20210903, 1
109091, 20210906, 1
109091, 20210907, 1
109091, 20210908, 1
109091, 20210909, 1
109091, 20210910, 1
109091, 20210913, 1
109091, 20210914, 1
109091, 20210915, 1
109091, 20210916, 1
109091, 20210917, 1
109093, 20210504, 2
109093, 20210901, 1
109093, 20210902, 1
109093, 20210903, 1
109093, 20210906, 1
109093, 20210907, 1
109093, 20210908, 1
109093, 20210909, 1
109093, 20210910, 1
109093, 20210913, 1
109093, 20210914, 1
109093, 20210915, 1
109093, 20210916, 1
109093, 20210917, 1
109109, 20210504, 2
109109, 20210901, 1
109109, 20210902, 1
109109, 20210903, 1
109109, 20210906, 1
109109, 20210907, 1
109109, 20210908, 1
109109, 20210909, 1
109109, 20210910, 1
109109, 20210913, 1
109109, 20210914, 1
109109, 20210915, 1
109109, 20210916, 1
109109, 20210917, 1
109113, 20210319, 1
109113, 20210322, 1
109113, 20210323, 1
109113, 20210324, 1
109113, 20210325, 1
109113, 20210326, 1
109113, 20210329, 1
109113, 20210330, 1
109113, 20210331, 1
109113, 20210401, 1
109113, 20210402, 1
109113, 20210405, 1
109113, 20210406, 1
109113, 20210623, 1
109113, 20210624, 1
109114, 20210402, 2
109114, 20210405, 2
109114, 20210504, 2
109114, 20210623, 2
109114, 20210624, 2
109114, 20210802, 1
109114, 20210803, 1
109114, 20210804, 1
109114, 20210805, 1
109114, 20210806, 1
109114, 20210809, 1
109114, 20210810, 1
109114, 20210811, 1
109114, 20210812, 1
109114, 20210813, 1
109114, 20210816, 1
109114, 20210817, 1
109114, 20210818, 1
109114, 20210819, 1
109114, 20210820, 1
109114, 20210823, 1
109114, 20210824, 1
109114, 20210825, 1
109114, 20210826, 1
109114, 20210827, 1
109114, 20210830, 1
109114, 20210831, 1
109114, 20210901, 1
109114, 20210902, 1
109114, 20210903, 1
109114, 20210906, 1
109114, 20210907, 1
109114, 20210908, 1
109114, 20210909, 1
109114, 20210910, 1
109114, 20210913, 1
109114, 20210914, 1
109114, 20210915, 1
109114, 20210916, 1
109114, 20210917, 1
109115, 20210402, 2
109115, 20210405, 2
109115, 20210504, 2
109115, 20210623, 2
109115, 20210624, 2
109115, 20210802, 1
109115, 20210803, 1
109115, 20210804, 1
109115, 20210805, 1
109115, 20210806, 1
109115, 20210809, 1
109115, 20210810, 1
109115, 20210811, 1
109115, 20210812, 1
109115, 20210813, 1
109115, 20210816, 1
109115, 20210817, 1
109115, 20210818, 1
109115, 20210819, 1
109115, 20210820, 1
109115, 20210823, 1
109115, 20210824, 1
109115, 20210825, 1
109115, 20210826, 1
109115, 20210827, 1
109115, 20210830, 1
109115, 20210831, 1
109115, 20210901, 1
109115, 20210902, 1
109115, 20210903, 1
109115, 20210906, 1
109115, 20210907, 1
109115, 20210908, 1
109115, 20210909, 1
109115, 20210910, 1
109115, 20210913, 1
109115, 20210914, 1
109115, 20210915, 1
109115, 20210916, 1
109115, 20210917, 1
109116, 20210504, 2
109116, 20210901, 1
109116, 20210902, 1
109116, 20210903, 1
109116, 20210906, 1
109116, 20210907, 1
109116, 20210908, 1
109116, 20210909, 1
109116, 20210910, 1
109116, 20210913, 1
109116, 20210914, 1
109116, 20210915, 1
109116, 20210916, 1
109116, 20210917, 1
109117, 20210504, 2
109117, 20210901, 1
109117, 20210902, 1
109117, 20210903, 1
109117, 20210906, 1
109117, 20210907, 1
109117, 20210908, 1
109117, 20210909, 1
109117, 20210910, 1
109117, 20210913, 1
109117, 20210914, 1
109117, 20210915, 1
109117, 20210916, 1
109117, 20210917, 1
109118, 20210504, 2
109118, 20210901, 1
109118, 20210902, 1
109118, 20210903, 1
109118, 20210906, 1
109118, 20210907, 1
109118, 20210908, 1
109118, 20210909, 1
109118, 20210910, 1
109118, 20210913, 1
109118, 20210914, 1
109118, 20210915, 1
109118, 20210916, 1
109118, 20210917, 1
109119, 20210903, 1
109119, 20210910, 1
109119, 20210917, 1
109120, 20210504, 2
109120, 20210901, 1
109120, 20210902, 1
109120, 20210906, 1
109120, 20210907, 1
109120, 20210908, 1
109120, 20210909, 1
109120, 20210913, 1
109120, 20210914, 1
109120, 20210915, 1
109120, 20210916, 1
109122, 20210504, 2
109122, 20210901, 1
109122, 20210902, 1
109122, 20210903, 1
109122, 20210906, 1
109122, 20210907, 1
109122, 20210908, 1
109122, 20210909, 1
109122, 20210910, 1
109122, 20210913, 1
109122, 20210914, 1
109122, 20210915, 1
109122, 20210916, 1
109122, 20210917, 1
109123, 20210504, 2
109123, 20210901, 1
109123, 20210902, 1
109123, 20210903, 1
109123, 20210906, 1
109123, 20210907, 1
109123, 20210908, 1
109123, 20210909, 1
109123, 20210910, 1
109123, 20210913, 1
109123, 20210914, 1
109123, 20210915, 1
109123, 20210916, 1
109123, 20210917, 1
109124, 20210903, 1
109124, 20210910, 1
109124, 20210917, 1
109125, 20210903, 1
109125, 20210910, 1
109125, 20210917, 1
109126, 20210504, 2
109126, 20210901, 1
109126, 20210902, 1
109126, 20210906, 1
109126, 20210907, 1
109126, 20210908, 1
109126, 20210909, 1
109126, 20210913, 1
109126, 20210914, 1
109126, 20210915, 1
109126, 20210916, 1
109129, 20210504, 2
109129, 20210901, 1
109129, 20210902, 1
109129, 20210906, 1
109129, 20210907, 1
109129, 20210908, 1
109129, 20210909, 1
109129, 20210913, 1
109129, 20210914, 1
109129, 20210915, 1
109129, 20210916, 1
109130, 20210901, 1
109130, 20210902, 1
109130, 20210903, 1
109130, 20210906, 1
109130, 20210907, 1
109130, 20210908, 1
109130, 20210909, 1
109130, 20210910, 1
109130, 20210913, 1
109130, 20210914, 1
109130, 20210915, 1
109130, 20210916, 1
109130, 20210917, 1
109132, 20210901, 1
109132, 20210902, 1
109132, 20210903, 1
109132, 20210906, 1
109132, 20210907, 1
109132, 20210908, 1
109132, 20210909, 1
109132, 20210910, 1
109132, 20210913, 1
109132, 20210914, 1
109132, 20210915, 1
109132, 20210916, 1
109132, 20210917, 1
109133, 20210504, 2
109133, 20210901, 1
109133, 20210902, 1
109133, 20210903, 1
109133, 20210906, 1
109133, 20210907, 1
109133, 20210908, 1
109133, 20210909, 1
109133, 20210910, 1
109133, 20210913, 1
109133, 20210914, 1
109133, 20210915, 1
109133, 20210916, 1
109133, 20210917, 1
109134, 20210504, 2
109134, 20210901, 1
109134, 20210902, 1
109134, 20210903, 1
109134, 20210906, 1
109134, 20210907, 1
109134, 20210908, 1
109134, 20210909, 1
109134, 20210910, 1
109134, 20210913, 1
109134, 20210914, 1
109134, 20210915, 1
109134, 20210916, 1
109134, 20210917, 1
109135, 20210504, 2
109135, 20210901, 1
109135, 20210902, 1
109135, 20210903, 1
109135, 20210906, 1
109135, 20210907, 1
109135, 20210908, 1
109135, 20210909, 1
109135, 20210910, 1
109135, 20210913, 1
109135, 20210914, 1
109135, 20210915, 1
109135, 20210916, 1
109135, 20210917, 1
109136, 20210504, 2
109136, 20210901, 1
109136, 20210902, 1
109136, 20210903, 1
109136, 20210906, 1
109136, 20210907, 1
109136, 20210908, 1
109136, 20210909, 1
109136, 20210910, 1
109136, 20210913, 1
109136, 20210914, 1
109136, 20210915, 1
109136, 20210916, 1
109136, 20210917, 1
109137, 20210504, 2
109137, 20210901, 1
109137, 20210902, 1
109137, 20210903, 1
109137, 20210906, 1
109137, 20210907, 1
109137, 20210908, 1
109137, 20210909, 1
109137, 20210910, 1
109137, 20210913, 1
109137, 20210914, 1
109137, 20210915, 1
109137, 20210916, 1
109137, 20210917, 1
109138, 20210504, 2
109138, 20210901, 1
109138, 20210902, 1
109138, 20210903, 1
109138, 20210906, 1
109138, 20210907, 1
109138, 20210908, 1
109138, 20210909, 1
109138, 20210910, 1
109138, 20210913, 1
109138, 20210914, 1
109138, 20210915, 1
109138, 20210916, 1
109138, 20210917, 1
109139, 20210504, 2
109139, 20210901, 1
109139, 20210902, 1
109139, 20210903, 1
109139, 20210906, 1
109139, 20210907, 1
109139, 20210908, 1
109139, 20210909, 1
109139, 20210910, 1
109139, 20210913, 1
109139, 20210914, 1
109139, 20210915, 1
109139, 20210916, 1
109139, 20210917, 1
109140, 20210504, 2
109140, 20210901, 1
109140, 20210902, 1
109140, 20210903, 1
109140, 20210906, 1
109140, 20210907, 1
109140, 20210908, 1
109140, 20210909, 1
109140, 20210910, 1
109140, 20210913, 1
109140, 20210914, 1
109140, 20210915, 1
109140, 20210916, 1
109140, 20210917, 1
109141, 20210504, 2
109141, 20210901, 1
109141, 20210902, 1
109141, 20210903, 1
109141, 20210906, 1
109141, 20210907, 1
109141, 20210908, 1
109141, 20210909, 1
109141, 20210910, 1
109141, 20210913, 1
109141, 20210914, 1
109141, 20210915, 1
109141, 20210916, 1
109141, 20210917, 1
109142, 20210504, 2
109142, 20210901, 1
109142, 20210902, 1
109142, 20210903, 1
109142, 20210906, 1
109142, 20210907, 1
109142, 20210908, 1
109142, 20210909, 1
109142, 20210910, 1
109142, 20210913, 1
109142, 20210914, 1
109142, 20210915, 1
109142, 20210916, 1
109142, 20210917, 1
109143, 20210504, 2
109143, 20210901, 1
109143, 20210902, 1
109143, 20210903, 1
109143, 20210906, 1
109143, 20210907, 1
109143, 20210908, 1
109143, 20210909, 1
109143, 20210910, 1
109143, 20210913, 1
109143, 20210914, 1
109143, 20210915, 1
109143, 20210916, 1
109143, 20210917, 1
109144, 20210504, 2
109144, 20210901, 1
109144, 20210902, 1
109144, 20210903, 1
109144, 20210906, 1
109144, 20210907, 1
109144, 20210908, 1
109144, 20210909, 1
109144, 20210910, 1
109144, 20210913, 1
109144, 20210914, 1
109144, 20210915, 1
109144, 20210916, 1
109144, 20210917, 1
109145, 20210504, 2
109145, 20210901, 1
109145, 20210902, 1
109145, 20210903, 1
109145, 20210906, 1
109145, 20210907, 1
109145, 20210908, 1
109145, 20210909, 1
109145, 20210910, 1
109145, 20210913, 1
109145, 20210914, 1
109145, 20210915, 1
109145, 20210916, 1
109145, 20210917, 1
109146, 20210504, 2
109146, 20210901, 1
109146, 20210902, 1
109146, 20210903, 1
109146, 20210906, 1
109146, 20210907, 1
109146, 20210908, 1
109146, 20210909, 1
109146, 20210910, 1
109146, 20210913, 1
109146, 20210914, 1
109146, 20210915, 1
109146, 20210916, 1
109146, 20210917, 1
