service_id, monday, tuesday, wednesday, thursday, friday, saturday, sunday, start_date, end_date
105983, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105984, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105985, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
105986, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
105991, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105992, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105993, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
105994, 1, 1, 1, 1, 1, 0, 1, 20210319, 20210731
105999, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106000, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106001, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106002, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106008, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106009, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106010, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106011, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106016, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106017, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106018, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106019, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106024, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106025, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106026, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106027, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
88763, 0, 0, 0, 0, 1, 0, 0, 20210407, 20210531
88764, 1, 1, 1, 1, 0, 0, 0, 20210407, 20210531
88769, 1, 1, 1, 1, 0, 0, 0, 20210407, 20210531
88770, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
88771, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210630
88772, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210630
88847, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210722
88853, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
88854, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
88855, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
88856, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
89162, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210630
89163, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210630
89370, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210630
106300, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106301, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106302, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106303, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106309, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106310, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106311, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106312, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106317, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106318, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106319, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106320, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106325, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106326, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106327, 1, 1, 1, 1, 1, 0, 0, 20210401, 20210919
106328, 1, 1, 1, 1, 1, 1, 0, 20210401, 20210919
106334, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106335, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106336, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106337, 1, 0, 1, 1, 1, 1, 0, 20210319, 20210919
106342, 0, 1, 0, 0, 0, 0, 0, 20210319, 20210919
106343, 0, 1, 0, 0, 0, 0, 0, 20210319, 20210919
106344, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106345, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106350, 0, 1, 0, 0, 0, 0, 0, 20210319, 20210919
106351, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106352, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106353, 0, 1, 0, 0, 0, 0, 0, 20210319, 20210919
106359, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106360, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106361, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106362, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106367, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106368, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106369, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106370, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106375, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106376, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210331
106377, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106378, 1, 1, 1, 1, 1, 1, 1, 20210401, 20210919
106379, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106384, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106385, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106386, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106387, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106392, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
106393, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
106394, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
106395, 1, 1, 0, 1, 1, 0, 0, 20210319, 20210919
106400, 1, 1, 0, 1, 1, 0, 0, 20210319, 20210919
106401, 0, 0, 1, 0, 0, 0, 0, 20210319, 20210919
106402, 1, 1, 0, 1, 1, 0, 0, 20210319, 20210919
106403, 0, 0, 1, 0, 0, 0, 0, 20210319, 20210919
106404, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
106409, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106410, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106411, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106412, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106417, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106418, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106419, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106420, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106425, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106426, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106427, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106428, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106429, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106434, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106435, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210630
106436, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210831
106437, 1, 1, 1, 1, 1, 0, 0, 20210701, 20210831
106442, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106443, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106028, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106033, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106034, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106035, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106036, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106041, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106042, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106043, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106044, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106049, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106050, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106051, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106052, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106053, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106058, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106059, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106060, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106061, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106066, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
106067, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210731
106068, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106069, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106075, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106076, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106077, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106078, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106083, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106084, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210731
106085, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210731
106086, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106091, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106092, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106093, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106094, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106100, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106101, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106102, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210731
106218, 0, 1, 1, 1, 0, 0, 0, 20210319, 20210919
106219, 0, 1, 1, 1, 0, 0, 0, 20210319, 20210919
106220, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106225, 0, 1, 1, 1, 0, 0, 0, 20210319, 20210919
106226, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106227, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106228, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106233, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106234, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106235, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106236, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106242, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106243, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106244, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106245, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106250, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106251, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106252, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106253, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106258, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106259, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106260, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106261, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106262, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106267, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106268, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106269, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106270, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106275, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106276, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106277, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106278, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106283, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106284, 0, 0, 0, 0, 0, 1, 1, 20210601, 20210831
106285, 0, 0, 0, 0, 0, 1, 1, 20210601, 20210831
106287, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
106292, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106293, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106294, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106295, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210331
108013, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
108014, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
108015, 0, 1, 0, 0, 1, 0, 0, 20210319, 20210919
108016, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210531
108022, 1, 0, 1, 1, 0, 0, 0, 20210407, 20210531
108047, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108048, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108049, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108050, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108055, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
108056, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106444, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106445, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106451, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106452, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106453, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106454, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106459, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106460, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106461, 1, 0, 1, 0, 1, 0, 1, 20210319, 20210919
106462, 1, 0, 1, 0, 1, 0, 1, 20210319, 20210919
106467, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106468, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106469, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106470, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106476, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106477, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106478, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106479, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106484, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106485, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106486, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106487, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106492, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106493, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106494, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106495, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106496, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106501, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106502, 1, 1, 1, 1, 0, 1, 0, 20210319, 20210919
106503, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106504, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106509, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106510, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106511, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106512, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106517, 1, 0, 0, 0, 1, 0, 1, 20210319, 20210919
106518, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106519, 1, 0, 0, 0, 1, 0, 1, 20210319, 20210919
106520, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106521, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106526, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106527, 1, 1, 1, 0, 1, 0, 0, 20210319, 20210919
106528, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106529, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106534, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
106535, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106536, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106537, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106542, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106543, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106544, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106545, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106546, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106551, 1, 0, 0, 0, 1, 0, 0, 20210319, 20210919
106552, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106553, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106554, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106559, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106560, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106561, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106562, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106651, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106652, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106653, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106654, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106659, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106660, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106661, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106662, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106663, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210321
106668, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106669, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106670, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106671, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106676, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106677, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106678, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106679, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106685, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210414
106686, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106687, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106688, 1, 1, 1, 1, 1, 1, 1, 20210415, 20210919
106694, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106695, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106696, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106701, 0, 0, 1, 0, 1, 0, 0, 20210319, 20210919
106702, 0, 0, 1, 0, 1, 0, 0, 20210319, 20210919
106703, 0, 0, 1, 0, 1, 0, 0, 20210319, 20210919
106704, 0, 0, 1, 0, 1, 0, 0, 20210319, 20210919
106710, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106711, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106712, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106713, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106718, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106719, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106720, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106721, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106726, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106727, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106728, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106729, 1, 0, 0, 0, 1, 0, 0, 20210601, 20210831
106735, 0, 1, 0, 1, 1, 1, 0, 20210319, 20210919
106736, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106737, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106738, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106743, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106744, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106745, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106746, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106751, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106752, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106753, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106754, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106755, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106760, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106761, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106762, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106763, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106768, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106769, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106770, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106771, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106777, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106778, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106779, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106780, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106785, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106786, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106787, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106788, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106794, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106796, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106802, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106804, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106810, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106812, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106818, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106820, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106827, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106828, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106829, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106830, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
106835, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106836, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106837, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106838, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106843, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106844, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106845, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106846, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106852, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106854, 1, 1, 1, 1, 1, 1, 0, 20210407, 20210531
106860, 1, 1, 1, 1, 1, 0, 0, 20210407, 20210531
106862, 1, 1, 1, 1, 1, 1, 0, 20210407, 20210531
106868, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
106870, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106872, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106877, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106878, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106879, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106880, 0, 1, 0, 1, 0, 0, 0, 20210319, 20210919
106885, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106886, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106887, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106888, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
106893, 1, 1, 1, 1, 1, 1, 0, 20210407, 20210531
108057, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
108058, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
108063, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108064, 0, 0, 0, 0, 0, 1, 0, 20210319, 20210919
108065, 0, 0, 0, 0, 1, 0, 1, 20210319, 20210919
108066, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
108072, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108073, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108074, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108075, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108080, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108081, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108082, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108083, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108088, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108089, 0, 0, 0, 0, 1, 1, 0, 20210319, 20210919
108090, 0, 0, 0, 0, 1, 1, 1, 20210319, 20210919
108091, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108092, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108097, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
108098, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108099, 1, 1, 1, 1, 0, 1, 0, 20210319, 20210919
108100, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108105, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108106, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
108107, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108108, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210919
108113, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108114, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
108115, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108116, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108117, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108122, 1, 1, 1, 1, 1, 1, 0, 20210319, 20210919
108123, 0, 0, 0, 0, 0, 0, 1, 20210319, 20210919
108124, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108125, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
108130, 0, 0, 0, 0, 1, 0, 0, 20210319, 20210531
108131, 0, 0, 0, 0, 0, 1, 1, 20210319, 20210919
108132, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
108133, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108139, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210531
108140, 1, 1, 1, 1, 1, 1, 1, 20210319, 20210919
108141, 1, 1, 1, 1, 1, 0, 0, 20210601, 20210831
108142, 1, 1, 1, 1, 1, 0, 0, 20210319, 20210919
108147, 1, 1, 1, 1, 1, 1, 1, 20210601, 20210831
