route_id, service_id, trip_id, trip_headsign, trip_short_name, direction_id, block_id, shape_id, wheelchair_accessible, bikes_allowed
5900147, 142643, 142643, , , , , 86721, , 
5901020, 142666, 142666, , , , , 85603, , 
1800105, 142686, 142686, , , , , 85787, , 
1800119, 142743, 142743, , , , , 86671, , 
1800136, 142766, 142766, , , , , 87269, , 
1800829, 142789, 142789, , , , , 86463, , 
1800121, 142812, 142812, , , , , 86709, , 
1800130, 142826, 142826, , , , , 85587, , 
6700935, 142889, 142889, , , , , 85784, , 
6700952, 142912, 142912, , , , , 87153, , 
6700956, 142935, 142935, , , , , 86174, , 
6700957, 142958, 142958, , , , , 85396, , 
6700961, 142975, 142975, , , , , 86149, , 
6700340, 143015, 143015, , , , , 87766, , 
6700340, 143018, 143018, , , , , 87984, , 
6700945, 143035, 143035, , , , , 85367, , 
6200798, 143058, 143058, , , , , 83655, , 
2100636, 143104, 143104, , , , , 83483, , 
2100636, 143124, 143124, , , , , 83544, , 
2100636, 143138, 143138, , , , , 83548, , 
2101503, 143184, 143184, , , , , 83449, , 
2101503, 143207, 143207, , , , , 83723, , 
2101503, 143227, 143227, , , , , 83626, , 
2100621, 143284, 143284, , , , , 83591, , 
2100621, 143307, 143307, , , , , 83744, , 
6100445, 143725, 143725, , , , , 87552, , 
6100426, 143748, 143748, , , , , 87673, , 
4301284, 144558, 144558, , , , , 85149, , 
4301451, 144581, 144581, , , , , 87391, , 
4301399, 144601, 144601, , , , , 87303, , 
4301053, 144641, 144641, , , , , 87312, , 
4300545, 144658, 144658, , , , , 86059, , 
4301054, 144681, 144681, , , , , 88183, , 
4301057, 144701, 144701, , , , , 86068, , 
4301060, 144724, 144724, , , , , 86072, , 
4301060, 144727, 144727, , , , , 88196, , 
4301308, 144804, 144804, , , , , 86088, , 
4300320, 144827, 144827, , , , , 86241, , 
4300394, 144850, 144850, , , , , 87739, , 
4300034, 144873, 144873, , , , , 87745, , 
1701600, 144950, 144950, , , , , , , 
1701600, 144973, 144973, , , , , , , 
1701106, 144996, 144996, , , , , 85765, , 
1701108, 145033, 145033, , , , , 87035, , 
6200764, 145182, 145182, , , , , 84329, , 
6200764, 145199, 145199, , , , , 84333, , 
6200972, 145222, 145222, , , , , 84454, , 
6200683, 145242, 145242, , , , , 85777, , 
6200848, 145265, 145265, , , , , 84649, , 
6200627, 145345, 145345, , , , , 85177, , 
6200721, 145365, 145365, , , , , 85862, , 
6200631, 145368, 145368, , , , , 85254, , 
6200646, 145434, 145434, , , , , 85967, , 
6200650, 145491, 145491, , , , , 85278, , 
6201474, 145537, 145537, , , , , 85623, , 
6200519, 145637, 145637, , , , , 88444, , 
6200528, 145660, 145660, , , , , 86889, , 
6100324, 145680, 145680, , , , , 87965, , 
6100324, 145683, 145683, , , , , 87966, , 
6100031, 145740, 145740, , , , , 86899, , 
6200045, 145932, 145932, , , , , 85066, , 
6201262, 146178, 146178, , , , , 86783, , 
6201267, 146201, 146201, , , , , 86975, , 
6200006, 146324, 146324, , , , , 88313, , 
2100579, 146413, 146413, , , , , 84243, , 
2101090, 146447, 146447, , , , , 87134, , 
2101096, 146473, 146473, , , , , 86115, , 
2101098, 146493, 146493, , , , , 86010, , 
2101479, 146573, 146573, , , , , 87173, , 
2101420, 146596, 146596, , , , , 87431, , 
2100726, 146639, 146639, , , , , 85302, , 
6200058, 146739, 146739, , , , , 88058, , 
6200059, 146742, 146742, , , , , 85644, , 
6201212, 146805, 146805, , , , , 87389, , 
6200497, 146911, 146911, , , , , 87731, , 
2200617, 146954, 146954, , , , , 84673, , 
2200709, 146988, 146988, , , , , , , 
2200796, 147011, 147011, , , , , 84951, , 
2201023, 147034, 147034, , , , , , , 
2200260, 147057, 147057, , , , , 85609, , 
2200269, 147114, 147114, , , , , 86811, , 
2200434, 147134, 147134, , , , , 86299, , 
2200434, 147137, 147137, , , , , 87796, , 
2200444, 147180, 147180, , , , , 86449, , 
2200480, 147197, 147197, , , , , 88440, , 
1601143, 147821, 147821, , , , , 84504, , 
1601409, 147844, 147844, , , , , 85727, , 
5501231, 147867, 147867, , , , , 87375, , 
5501435, 147947, 147947, , , , , , , 
6201460, 148159, 148159, , , , , 89237, , 
2101247, 148362, 148362, , , , , 89378, , 
2101247, 148385, 148385, , , , , 89309, , 
2101248, 148408, 148408, , , , , 89315, , 
6201202, 148508, 148508, , , , , 89926, , 
2100501, 148903, 148903, , , , , , , 
6201213, 148949, 148949, , , , , 90290, , 
6200309, 148969, 148969, , , , , 90406, , 
6200359, 148992, 148992, , , , , 90256, , 
1041215, 149049, 149049, , , , , , , 
5800064, 149487, 149487, , , , , 90074, , 
5800065, 149490, 149490, , , , , 90130, , 
5800310, 149510, 149510, , , , , 90594, , 
5800350, 149533, 149533, , , , , 90278, , 
6801151, 149590, 149590, , , , , 89525, , 
6801152, 149616, 149616, , , , , 89536, , 
6801153, 149636, 149636, , , , , 89542, , 
6800188, 149656, 149656, , , , , 89486, , 
6800188, 149659, 149659, , , , , 89487, , 
6800197, 149736, 149736, , , , , 89706, , 
6800102, 149782, 149782, , , , , 89908, , 
6800806, 149882, 149882, , , , , 90072, , 
1040503, 149928, 149928, , , , , 90624, , 
1040503, 150008, 150008, , , , , 90456, , 
1040503, 150028, 150028, , , , , 90272, , 
1700375, 150074, 150074, , , , , 90428, , 
2100967, 150131, 150131, , , , , 89457, , 
2100277, 150157, 150157, , , , , 89552, , 
2100286, 150220, 150220, , , , , 90504, , 
6400013, 150366, 150366, , , , , 89812, , 
6400021, 150423, 150423, , , , , 89828, , 
2101245, 150818, 150818, , , , , , , 
2101245, 150861, 150861, , , , , , , 
2101245, 150864, 150864, , , , , , , 
2101293, 150887, 150887, , , , , 89498, , 
2101298, 150907, 150907, , , , , 89505, , 
2100930, 150964, 150964, , , , , 90370, , 
2100380, 151007, 151007, , , , , 90396, , 
2100380, 151010, 151010, , , , , 90397, , 
2100380, 151030, 151030, , , , , 90310, , 
5500611, 126742, 126742, , , , , 79730, , 
5500788, 126762, 126762, , , , , 79811, , 
5501007, 126802, 126802, , , , , 79493, , 
5501392, 126825, 126825, , , , , 81065, , 
5501439, 126865, 126865, , , , , 81247, , 
5501462, 126888, 126888, , , , , 81158, , 
5501463, 126891, 126891, , , , , 81615, , 
5501494, 126908, 126908, , , , , 80475, , 
1040543, 127017, 127017, , , , , 81407, , 
1040688, 127034, 127034, , , , , 79667, , 
1040730, 127057, 127057, , , , , 80571, , 
1040732, 127080, 127080, , , , , 80459, , 
1040739, 127100, 127100, , , , , 81976, , 
1040818, 127140, 127140, , , , , 80576, , 
1041513, 127163, 127163, , , , , 79801, , 
2100225, 127641, 127641, , , , , 82000, , 
2100242, 127704, 127704, , , , , 82019, , 
2100341, 127781, 127781, , , , , 81475, , 
2101072, 127824, 127824, , , , , 79694, , 
2101073, 127844, 127844, , , , , 79708, , 
2101079, 127864, 127864, , , , , 80401, , 
2101087, 127907, 127907, , , , , 79727, , 
1041526, 127950, 127950, , , , , 79747, , 
5501575, 129009, 129009, , , , , 79717, , 
5501375, 129032, 129032, , , , , 81166, , 
5501465, 129072, 129072, , , , , 81182, , 
5501465, 129095, 129095, , , , , 81188, , 
5501465, 129098, 129098, , , , , 82204, , 
6600162, 130091, 130091, , , , , 80058, , 
6601334, 130111, 130111, , , , , 80234, , 
6601359, 130157, 130157, , , , , , , 
6600167, 130180, 130180, , , , , 80489, , 
6600170, 130220, 130220, , , , , 80292, , 
6600171, 130243, 130243, , , , , 81876, , 
6600173, 130260, 130260, , , , , 80314, , 
6600178, 130303, 130303, , , , , 80325, , 
6600562, 130326, 130326, , , , , 80376, , 
6601365, 130346, 130346, , , , , 81901, , 
6601366, 130366, 130366, , , , , 80532, , 
6601504, 130506, 130506, , , , , 80165, , 
6601504, 130529, 130529, , , , , 80187, , 
6600166, 132172, 132172, , , , , 80486, , 
6600168, 132195, 132195, , , , , 80301, , 
2101073, 136480, 136480, , , , , , , 
2101083, 136881, 136881, , , , , , , 
2301590, 137854, 137854, , , , , , , 
5501438, 138003, 138003, , , , , , , 
6201241, 138332, 138332, , , , , 88730, , 
2301590, 141581, 141581, , , , , , , 
1041259, 141953, 141953, , , , , 84101, , 
1041259, 141973, 141973, , , , , 83794, , 
1041233, 142059, 142059, , , , , 84127, , 
1041233, 142082, 142082, , , , , 83824, , 
1041470, 142099, 142099, , , , , 83828, , 
6200968, 142205, 142205, , , , , 84430, , 
6201509, 142225, 142225, , , , , 84343, , 
6201188, 142268, 142268, , , , , 86787, , 
6201188, 142291, 142291, , , , , 85122, , 
6200810, 142354, 142354, , , , , 85651, , 
5501220, 142474, 142474, , , , , 83425, , 
5501230, 142514, 142514, , , , , 84059, , 
5901335, 142600, 142600, , , , , 85331, , 
5900147, 142640, 142640, , , , , 86719, , 
5900150, 142663, 142663, , , , , 85602, , 
1800104, 142683, 142683, , , , , 84425, , 
1801329, 142706, 142706, , , , , 86536, , 
1800116, 142723, 142723, , , , , 86171, , 
1800135, 142746, 142746, , , , , 85445, , 
1800829, 142792, 142792, , , , , 86703, , 
1800830, 142809, 142809, , , , , 86467, , 
6701578, 142895, 142895, , , , , 84664, , 
6700953, 142915, 142915, , , , , 86032, , 
2100636, 143141, 143141, , , , , 83549, , 
2101503, 143181, 143181, , , , , 83448, , 
2101503, 143204, 143204, , , , , 83722, , 
2100621, 143247, 143247, , , , , 84020, , 
2100621, 143264, 143264, , , , , 83733, , 
2100621, 143287, 143287, , , , , 83644, , 
2100621, 143310, 143310, , , , , 83651, , 
6100389, 143702, 143702, , , , , 86409, , 
6100424, 143722, 143722, , , , , 87858, , 
6100418, 143742, 143742, , , , , 86453, , 
6100420, 143745, 143745, , , , , 88400, , 
6100452, 143768, 143768, , , , , 87906, , 
6100489, 143788, 143788, , , , , 87696, , 
1040538, 144200, 144200, , , , , 87861, , 
4300073, 144475, 144475, , , , , 84413, , 
4301054, 144678, 144678, , , , , 88182, , 
4301060, 144721, 144721, , , , , 88195, , 
4301066, 144784, 144784, , , , , 87597, , 
4301309, 144807, 144807, , , , , 87359, , 
4300442, 144824, 144824, , , , , 87615, , 
4300034, 144870, 144870, , , , , 88480, , 
4300028, 144893, 144893, , , , , 86896, , 
1701101, 144910, 144910, , , , , 85798, , 
1700783, 144930, 144930, , , , , 84824, , 
1700783, 144933, 144933, , , , , 84825, , 
1701600, 144953, 144953, , , , , , , 
1701600, 144976, 144976, , , , , , , 
1701108, 145016, 145016, , , , , 85901, , 
6200603, 145262, 145262, , , , , 84740, , 
6200921, 145325, 145325, , , , , 86532, , 
6200627, 145348, 145348, , , , , 85859, , 
6200632, 145388, 145388, , , , , 85696, , 
6200722, 145391, 145391, , , , , 85698, , 
6200815, 145408, 145408, , , , , 85704, , 
6200641, 145411, 145411, , , , , 87097, , 
6200647, 145454, 145454, , , , , 87110, , 
6200650, 145494, 145494, , , , , 85984, , 
6200654, 145517, 145517, , , , , 87126, , 
6201027, 145534, 145534, , , , , 85608, , 
6200434, 145557, 145557, , , , , 86302, , 
6200525, 145643, 145643, , , , , 87720, , 
6200528, 145663, 145663, , , , , 88517, , 
6100350, 145726, 145726, , , , , 87991, , 
6200974, 145886, 145886, , , , , 84286, , 
6201491, 145889, 145889, , , , , 84287, , 
6200044, 145929, 145929, , , , , 84936, , 
6201267, 146204, 146204, , , , , 86976, , 
6201274, 146224, 146224, , , , , 85841, , 
6201279, 146267, 146267, , , , , 85166, , 
6201356, 146281, 146281, , , , , , , 
2100676, 146407, 146407, , , , , 84293, , 
2100579, 146427, 146427, , , , , 84685, , 
2101091, 146450, 146450, , , , , 85286, , 
2101098, 146490, 146490, , , , , 86008, , 
2100668, 146516, 146516, , , , , 86020, , 
2101129, 146536, 146536, , , , , 87147, , 
2101138, 146576, 146576, , , , , 88093, , 
2101141, 146599, 146599, , , , , 87432, , 
6200640, 146682, 146682, , , , , 85705, , 
6200060, 146745, 146745, , , , , 88065, , 
6201212, 146808, 146808, , , , , 88151, , 
6200524, 146908, 146908, , , , , 88445, , 
2200615, 146948, 146948, , , , , 84760, , 
2200221, 146968, 146968, , , , , 86320, , 
2200710, 146991, 146991, , , , , 84848, , 
2200796, 147014, 147014, , , , , 84858, , 
2201023, 147031, 147031, , , , , 86498, , 
2200263, 147077, 147077, , , , , 85614, , 
2201448, 147117, 147117, , , , , 88061, , 
2200434, 147140, 147140, , , , , , , 
2200444, 147157, 147157, , , , , 87877, , 
2200444, 147183, 147183, , , , , 88393, , 
2200484, 147200, 147200, , , , , 87927, , 
2200510, 147223, 147223, , , , , 87733, , 
6601599, 147469, 147469, , , , , , , 
1601409, 147847, 147847, , , , , 85729, , 
5501231, 147890, 147890, , , , , 87379, , 
6201460, 148156, 148156, , , , , 89322, , 
2101245, 148348, 148348, , , , , 89297, , 
6201205, 148528, 148528, , , , , 90080, , 
6201205, 148531, 148531, , , , , 90495, , 
6201205, 148551, 148551, , , , , 90499, , 
5500468, 148591, 148591, , , , , , , 
5500468, 148614, 148614, , , , , , , 
2100501, 148889, 148889, , , , , , , 
6200309, 148972, 148972, , , , , 90315, , 
1041215, 149029, 149029, , , , , , , 
1041215, 149072, 149072, , , , , , , 
5800065, 149493, 149493, , , , , , , 
5800310, 149513, 149513, , , , , 90596, , 
6801151, 149570, 149570, , , , , 89464, , 
6801151, 149613, 149613, , , , , 89534, , 
6801153, 149633, 149633, , , , , 89477, , 
6800188, 149653, 149653, , , , , 89617, , 
6800197, 149716, 149716, , , , , , , 
6800197, 149739, 149739, , , , , 89790, , 
6801527, 149756, 149756, , , , , 89721, , 
6800200, 149762, 149762, , , , , 89843, , 
6801346, 149779, 149779, , , , , 89906, , 
6800208, 149805, 149805, , , , , 90471, , 
6800203, 149822, 149822, , , , , 90475, , 
6800203, 149825, 149825, , , , , 89972, , 
6800719, 149845, 149845, , , , , 90061, , 
6800210, 149862, 149862, , , , , 89981, , 
6801347, 149865, 149865, , , , , 90484, , 
6800214, 149885, 149885, , , , , 90487, , 
6200643, 149905, 149905, , , , , 90500, , 
1700375, 150054, 150054, , , , , 90242, , 
2100277, 150154, 150154, , , , , 89609, , 
2100282, 150197, 150197, , , , , 89711, , 
2100286, 150217, 150217, , , , , 90145, , 
2100754, 150257, 150257, , , , , 90099, , 
2101166, 150280, 150280, , , , , 90173, , 
2101424, 150320, 150320, , , , , 90186, , 
6400008, 150343, 150343, , , , , 89667, , 
6400009, 150346, 150346, , , , , 89481, , 
6400025, 150363, 150363, , , , , 89936, , 
6400015, 150386, 150386, , , , , 89880, , 
6400021, 150426, 150426, , , , , 89893, , 
6400022, 150446, 150446, , , , , 89834, , 
6400023, 150449, 150449, , , , , 89838, , 
2101245, 150821, 150821, , , , , , , 
2101245, 150838, 150838, , , , , , , 
2101298, 150904, 150904, , , , , 89503, , 
2101303, 150927, 150927, , , , , 89932, , 
2100930, 150967, 150967, , , , , 90122, , 
2101389, 150987, 150987, , , , , 90197, , 
2100380, 151053, 151053, , , , , 90296, , 
5500338, 126728, 126728, , , , , 81514, , 
5500659, 126748, 126748, , , , , 80666, , 
5500885, 126771, 126771, , , , , 79817, , 
5500885, 126774, 126774, , , , , 79857, , 
5501437, 126845, 126845, , , , , 81173, , 
5501456, 126874, 126874, , , , , 81063, , 
5501463, 126897, 126897, , , , , 81230, , 
1040473, 126931, 126931, , , , , 81472, , 
1040671, 127020, 127020, , , , , 80564, , 
1040688, 127037, 127037, , , , , 79557, , 
1040717, 127043, 127043, , , , , 80232, , 
1040731, 127066, 127066, , , , , 80572, , 
1040997, 127146, 127146, , , , , 79479, , 
1041514, 127166, 127166, , , , , 79954, , 
1041523, 127169, 127169, , , , , 79720, , 
2100244, 127707, 127707, , , , , 80635, , 
2100244, 127730, 127730, , , , , 80754, , 
2100245, 127753, 127753, , , , , 80646, , 
2101068, 127810, 127810, , , , , 79445, , 
2101075, 127853, 127853, , , , , 80396, , 
2101087, 127899, 127899, , , , , 79961, , 
2101450, 127927, 127927, , , , , 80631, , 
5501465, 129052, 129052, , , , , 82213, , 
5501465, 129058, 129058, , , , , 82215, , 
5501465, 129081, 129081, , , , , 81630, , 
2100227, 129244, 129244, , , , , 80738, , 
6600171, 130240, 130240, , , , , 80504, , 
6600175, 130283, 130283, , , , , 81887, , 
6600178, 130309, 130309, , , , , 80323, , 
6600183, 130355, 130355, , , , , 80527, , 
6600371, 130455, 130455, , , , , 81733, , 
6600637, 130569, 130569, , , , , 81830, , 
2101322, 136907, 136907, , , , , , , 
6201200, 136930, 136930, , , , , 82853, , 
2301590, 137076, 137076, , , , , , , 
2301590, 141590, 141590, , , , , , , 
6200467, 141750, 141750, , , , , 89359, , 
6200467, 141759, 141759, , , , , 89221, , 
1041254, 141862, 141862, , , , , 83654, , 
1041259, 141962, 141962, , , , , 84106, , 
1041261, 142008, 142008, , , , , 83951, , 
1041233, 142036, 142036, , , , , 83815, , 
1040001, 142108, 142108, , , , , 83931, , 
6200968, 142185, 142185, , , , , 83681, , 
6200968, 142211, 142211, , , , , 84251, , 
6201180, 142228, 142228, , , , , 88561, , 
6201183, 142231, 142231, , , , , 88563, , 
6200807, 142257, 142257, , , , , 85563, , 
6201189, 142300, 142300, , , , , 86798, , 
6200810, 142357, 142357, , , , , 85837, , 
6200004, 142380, 142380, , , , , 87817, , 
6600561, 142400, 142400, , , , , , , 
5501216, 142423, 142423, , , , , 83412, , 
5501238, 142503, 142503, , , , , 84146, , 
5501230, 142549, 142549, , , , , 83619, , 
5501239, 142577, 142577, , , , , 84156, , 
5900146, 142629, 142629, , , , , 88020, , 
5900148, 142649, 142649, , , , , 88023, , 
5900152, 142672, 142672, , , , , 86493, , 
1800110, 142695, 142695, , , , , 84615, , 
1800117, 142726, 142726, , , , , 86210, , 
1800136, 142769, 142769, , , , , 87272, , 
1800138, 142772, 142772, , , , , 85450, , 
1800829, 142795, 142795, , , , , 87281, , 
1800130, 142832, 142832, , , , , 86712, , 
1800133, 142841, 142841, , , , , 85593, , 
6701511, 142875, 142875, , , , , 84563, , 
6700951, 142898, 142898, , , , , 86127, , 
6700957, 142941, 142941, , , , , 87158, , 
6700958, 142964, 142964, , , , , 86181, , 
6700946, 143044, 143044, , , , , 85373, , 
2100636, 143118, 143118, , , , , 83702, , 
2100636, 143161, 143161, , , , , 83442, , 
2101503, 143190, 143190, , , , , 83563, , 
2101503, 143224, 143224, , , , , 83511, , 
2101503, 143236, 143236, , , , , 83629, , 
2100621, 143256, 143256, , , , , 83636, , 
2100621, 143267, 143267, , , , , 83640, , 
2100365, 143336, 143336, , , , , , , 
6100354, 143731, 143731, , , , , 87555, , 
6100452, 143765, 143765, , , , , 88418, , 
6100470, 143774, 143774, , , , , 86605, , 
6100481, 143777, 143777, , , , , 87691, , 
6100326, 143797, 143797, , , , , 87752, , 
6100031, 143808, 143808, , , , , 88523, , 
1040538, 144243, 144243, , , , , 86430, , 
4600553, 144464, 144464, , , , , 86350, , 
4300083, 144498, 144498, , , , , 85083, , 
4301285, 144564, 144564, , , , , 87010, , 
4301399, 144607, 144607, , , , , 87305, , 
4301399, 144610, 144610, , , , , 88161, , 
4301048, 144630, 144630, , , , , 86050, , 
4300098, 144687, 144687, , , , , 86066, , 
4301059, 144710, 144710, , , , , 87327, , 
4301401, 144733, 144733, , , , , 87333, , 
4301401, 144741, 144741, , , , , 88199, , 
4301062, 144756, 144756, , , , , 86079, , 
4300394, 144847, 144847, , , , , 88477, , 
4300408, 144856, 144856, , , , , 87955, , 
4300457, 144879, 144879, , , , , 86860, , 
4300028, 144890, 144890, , , , , 87778, , 
1701105, 144979, 144979, , , , , 87265, , 
1701108, 145005, 145005, , , , , 85767, , 
1701457, 145039, 145039, , , , , 87205, , 
6200578, 145171, 145171, , , , , 84199, , 
6200686, 145251, 145251, , , , , 85781, , 
6201586, 145271, 145271, , , , , 85822, , 
6200917, 145297, 145297, , , , , 85319, , 
6200631, 145374, 145374, , , , , 85257, , 
6200633, 145397, 145397, , , , , 87091, , 
6200644, 145420, 145420, , , , , 85877, , 
6200646, 145431, 145431, , , , , 85265, , 
6200646, 145440, 145440, , , , , 87106, , 
6200654, 145520, 145520, , , , , 85283, , 
6201446, 145543, 145543, , , , , 88046, , 
6200525, 145646, 145646, , , , , 87936, , 
6100329, 145689, 145689, , , , , 87969, , 
6100430, 145712, 145712, , , , , 86875, , 
6200971, 145838, 145838, , , , , 84321, , 
6201199, 145866, 145866, , , , , 84469, , 
6201269, 146207, 146207, , , , , 85139, , 
6201270, 146210, 146210, , , , , 85152, , 
6201274, 146230, 146230, , , , , 86995, , 
6201277, 146253, 146253, , , , , 85665, , 
6200532, 146310, 146310, , , , , 86316, , 
6200541, 146330, 146330, , , , , 86436, , 
2100676, 146379, 146379, , , , , 84236, , 
2100676, 146399, 146399, , , , , 84292, , 
2101096, 146470, 146470, , , , , 85294, , 
2101097, 146479, 146479, , , , , 86005, , 
2100726, 146502, 146502, , , , , 85303, , 
2100668, 146513, 146513, , , , , 86018, , 
2101125, 146522, 146522, , , , , 85307, , 
2101132, 146545, 146545, , , , , 85439, , 
2101411, 146556, 146556, , , , , 87166, , 
6200046, 146645, 146645, , , , , 84940, , 
6200060, 146748, 146748, , , , , 85709, , 
6200714, 146917, 146917, , , , , 84875, , 
2201495, 146940, 146940, , , , , , , 
2200761, 147020, 147020, , , , , 86675, , 
2200250, 147040, 147040, , , , , 88030, , 
2201025, 147043, 147043, , , , , 86503, , 
2201026, 147054, 147054, , , , , 86911, , 
2201032, 147086, 147086, , , , , 86918, , 
2201033, 147097, 147097, , , , , , , 
2200434, 147143, 147143, , , , , 87508, , 
2200444, 147160, 147160, , , , , 87580, , 
2200444, 147163, 147163, , , , , 87583, , 
2200478, 147186, 147186, , , , , 87588, , 
2200485, 147203, 147203, , , , , 87937, , 
2200514, 147232, 147232, , , , , 88471, , 
5501231, 147853, 147853, , , , , 87373, , 
5501231, 147876, 147876, , , , , 87078, , 
5501435, 147919, 147919, , , , , 87064, , 
6200410, 148145, 148145, , , , , 90348, , 
6201460, 148168, 148168, , , , , , , 
6201460, 148179, 148179, , , , , 89240, , 
2101245, 148314, 148314, , , , , 88954, , 
2101248, 148394, 148394, , , , , 89312, , 
2101248, 148414, 148414, , , , , 89173, , 
2101248, 148417, 148417, , , , , 89317, , 
6201202, 148517, 148517, , , , , 89798, , 
6201205, 148537, 148537, , , , , 90082, , 
2100501, 148932, 148932, , , , , , , 
6201213, 148955, 148955, , , , , 90203, , 
6200359, 148978, 148978, , , , , 90431, , 
6200402, 149001, 149001, , , , , 90258, , 
1041215, 149058, 149058, , , , , , , 
5800062, 149473, 149473, , , , , 89689, , 
5800065, 149496, 149496, , , , , 90075, , 
5800350, 149542, 149542, , , , , 90462, , 
6801152, 149619, 149619, , , , , 89659, , 
6801155, 149642, 149642, , , , , 89600, , 
6800190, 149665, 149665, , , , , 89560, , 
6801120, 149688, 149688, , , , , , , 
6800200, 149759, 149759, , , , , 89902, , 
6800103, 149788, 149788, , , , , 89749, , 
6800208, 149802, 149802, , , , , 89754, , 
6801347, 149868, 149868, , , , , 90070, , 
6800214, 149891, 149891, , , , , 89991, , 
6200715, 149908, 149908, , , , , 89714, , 
1040503, 149934, 149934, , , , , 90453, , 
1700375, 150060, 150060, , , , , 90334, , 
6200503, 150080, 150080, , , , , 90628, , 
6200503, 150083, 150083, , , , , 90627, , 
2100282, 150194, 150194, , , , , 89922, , 
2100747, 150229, 150229, , , , , 90507, , 
2101170, 150306, 150306, , , , , 90114, , 
2101173, 150329, 150329, , , , , 90191, , 
6400021, 150406, 150406, , , , , 89833, , 
6400021, 150409, 150409, , , , , 89887, , 
2101245, 150841, 150841, , , , , , , 
2101249, 150870, 150870, , , , , , , 
2101293, 150893, 150893, , , , , 89848, , 
2101307, 150936, 150936, , , , , 90029, , 
2101389, 150990, 150990, , , , , 90376, , 
2101480, 150993, 150993, , , , , 90381, , 
2100380, 151016, 151016, , , , , 90223, , 
2100380, 151033, 151033, , , , , 90228, , 
2100380, 151036, 151036, , , , , 90311, , 
5501437, 126854, 126854, , , , , 81170, , 
5501585, 126917, 126917, , , , , , , 
1040672, 127023, 127023, , , , , 80842, , 
1040688, 127040, 127040, , , , , 79602, , 
1040717, 127046, 127046, , , , , 80260, , 
1040730, 127063, 127063, , , , , 80453, , 
1040997, 127149, 127149, , , , , 79558, , 
2100226, 127647, 127647, , , , , 80894, , 
2100226, 127670, 127670, , , , , 82005, , 
2100244, 127710, 127710, , , , , 81042, , 
2100339, 127773, 127773, , , , , 81548, , 
2101073, 127830, 127830, , , , , 79703, , 
2101075, 127850, 127850, , , , , 81919, , 
5501575, 128995, 128995, , , , , 79795, , 
5501465, 129038, 129038, , , , , 82209, , 
5501465, 129061, 129061, , , , , 81641, , 
5501465, 129078, 129078, , , , , 81253, , 
5501465, 129104, 129104, , , , , 81190, , 
2100227, 129247, 129247, , , , , 80619, , 
6600811, 130229, 130229, , , , , 80501, , 
6600172, 130249, 130249, , , , , 81877, , 
6600174, 130266, 130266, , , , , 80363, , 
6600175, 130286, 130286, , , , , 80512, , 
6601362, 130289, 130289, , , , , 81888, , 
6601364, 130312, 130312, , , , , 80373, , 
6600183, 130352, 130352, , , , , 80333, , 
6600569, 130395, 130395, , , , , 80659, , 
6600374, 130458, 130458, , , , , 82310, , 
6600346, 130478, 130478, , , , , 82273, , 
6601504, 130521, 130521, , , , , 80200, , 
6601504, 130535, 130535, , , , , 81815, , 
2101564, 132473, 132473, , , , , 82343, , 
5500463, 136409, 136409, , , , , 82467, , 
6600168, 136718, 136718, , , , , , , 
2101082, 136804, 136804, , , , , , , 
2100219, 136887, 136887, , , , , 82675, , 
2301590, 136950, 136950, , , , , , , 
1041255, 138012, 138012, , , , , 83128, , 
6601599, 138341, 138341, , , , , , , 
6200467, 141756, 141756, , , , , 89274, , 
6200467, 141779, 141779, , , , , 89444, , 
1041258, 141939, 141939, , , , , 84098, , 
1041372, 141988, 141988, , , , , 83798, , 
1041233, 142065, 142065, , , , , 83876, , 
1041233, 142088, 142088, , , , , 83970, , 
6200968, 142214, 142214, , , , , 84252, , 
6200807, 142254, 142254, , , , , 85048, , 
6201188, 142277, 142277, , , , , 85054, , 
6201189, 142297, 142297, , , , , 85492, , 
6201190, 142320, 142320, , , , , 86965, , 
6200810, 142360, 142360, , , , , 85655, , 
5501218, 142446, 142446, , , , , 83536, , 
5501238, 142480, 142480, , , , , 83887, , 
5501230, 142523, 142523, , , , , 83668, , 
5501230, 142529, 142529, , , , , 83774, , 
5901335, 142606, 142606, , , , , 86541, , 
1800109, 142692, 142692, , , , , 84613, , 
1800821, 142732, 142732, , , , , 86666, , 
1800135, 142752, 142752, , , , , 86689, , 
1800135, 142755, 142755, , , , , 86692, , 
1800829, 142798, 142798, , , , , 86705, , 
1800123, 142815, 142815, , , , , 87292, , 
1800831, 142838, 142838, , , , , 86713, , 
6700951, 142901, 142901, , , , , 86129, , 
6700819, 142921, 142921, , , , , 86136, , 
6700957, 142944, 142944, , , , , 85392, , 
6700745, 142987, 142987, , , , , , , 
6700340, 143007, 143007, , , , , 86879, , 
6700340, 143021, 143021, , , , , 87986, , 
2100636, 143147, 143147, , , , , 83710, , 
2100636, 143170, 143170, , , , , 83500, , 
2101503, 143213, 143213, , , , , 83568, , 
2101503, 143230, 143230, , , , , 83628, , 
2101503, 143233, 143233, , , , , 83729, , 
2100621, 143253, 143253, , , , , 83732, , 
2100621, 143273, 143273, , , , , 83737, , 
2100621, 143293, 143293, , , , , 83740, , 
2100621, 143313, 143313, , , , , 84038, , 
6100033, 143751, 143751, , , , , 87893, , 
6100446, 143754, 143754, , , , , 87894, , 
6100465, 143771, 143771, , , , , 87910, , 
6100326, 143794, 143794, , , , , 88490, , 
1040538, 144229, 144229, , , , , 87563, , 
